Date,brent-daily_Price,dubai-crude_oil_Price,wti-daily_Price,Price
2018-10-22,2.011196681593201,2.011196681593201,1.5316327608151576,-0.18340159394593517
2018-10-23,1.8532542836723251,1.8532542836723251,1.2547466498783806,-0.1853613630649619
2018-10-24,1.7352411436527944,1.7352411436527944,1.2617691237064879,-0.1840322832806038
2018-10-25,1.7316918762837854,1.7316918762837854,1.3309906514406817,-0.18558307431883161
2018-10-26,1.7405650447063072,1.7405650447063072,1.36409659948747,-0.1857327294151937
2018-10-27,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.18521645892404
2018-10-28,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.18564206534887914
2018-10-29,1.7547621141823406,1.7547621141823406,1.3059103877688722,-0.19116901017748802
2018-10-30,1.587946547838944,1.587946547838944,1.2236471229253378,-0.19653204704341468
2018-10-31,1.5134119330897664,1.5134119330897664,1.1363678053474404,-0.19689193191799959
2018-11-01,1.1948651867212579,1.1948651867212579,0.9718412756603703,-0.1892535833092351
2018-11-02,1.1824427509297282,1.1824427509297282,0.9166646955823889,-0.19458771852956813
2018-11-03,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.19386715695449164
2018-11-04,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.19621254529007032
2018-11-05,1.3217514951633105,1.3217514951633105,0.9166646955823889,-0.1898379508283632
2018-11-06,1.140738859343879,1.140738859343879,0.8203564830826404,-0.18874919020668163
2018-11-07,1.0928237498622644,1.0928237498622644,0.7732055873796387,-0.18285958911281433
2018-11-08,1.0209510856398445,1.0209510856398445,0.6748909537861458,-0.1846419892287454
2018-11-09,0.9961062140567851,0.9961062140567851,0.6227240053487818,-0.19040727365526428
2018-11-10,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.1906939146334815
2018-11-11,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.19264061862504814
2018-11-12,1.0670915614369538,1.0670915614369538,0.5886148467551213,-0.19179890768624996
2018-11-13,0.6802214182150331,0.6802214182150331,0.16525999597497737,-0.19404531778349401
2018-11-14,0.629644358206662,0.629644358206662,0.21843015495921286,-0.22660123993653933
2018-11-15,0.6944184876910665,0.6944184876910665,0.2475232608185125,-0.2575790530575763
2018-11-16,0.6660243487389996,0.6660243487389996,0.25153610300600193,-0.25667795517577735
2018-11-17,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.25896712387198195
2018-11-18,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2544058107365663
2018-11-19,0.5639829118800062,0.5639829118800062,0.3187512096464508,-0.2840858211965589
2018-11-20,0.32973126552544857,0.32973126552544857,-0.0594591665244358,-0.3331778396717036
2018-11-21,0.3430410181592301,0.3430410181592301,0.042868309256546486,-0.34125485983276743
2018-11-22,0.2951259086776161,0.2951259086776161,0.4535924364517486,-0.3422220751777739
2018-11-23,-0.008336451372606335,-0.008336451372606335,0.4535924364517486,-0.3581844936304856
2018-11-24,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37338161234439343
2018-11-25,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3932691118165054
2018-11-26,0.17001423392006865,0.17001423392006865,-0.25307880207080496,-0.3914823566580876
2018-11-27,0.15936643181304289,0.15936643181304289,-0.2681269602738905,-0.40047314391545724
2018-11-28,0.016508420210452904,0.016508420210452904,-0.39352827863293793,-0.3733768613889534
2018-11-29,0.04490255916252051,0.04490255916252051,-0.25307880207080496,-0.35950345369135134
2018-11-30,-0.0065618176881018335,-0.0065618176881018335,-0.3212971192581267,-0.3711031935693415
2018-12-01,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37057704595624674
2018-12-02,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3652951740211043
2018-12-03,0.21171812550591781,0.21171812550591781,-0.10059079894620372,-0.3817680166181578
2018-12-04,0.3048863939423893,0.3048863939423893,-0.0775169563681386,-0.3852539493585534
2018-12-05,0.3208580971029273,0.3208580971029273,-0.13469995753986425,-0.39257227814445383
2018-12-06,0.004085984418923284,0.004085984418923284,-0.2450531176958261,-0.4055369594667629
2018-12-07,0.348364919212743,0.348364919212743,-0.12266143097739594,-0.42942035273096135
2018-12-08,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4268914613410746
2018-12-09,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4151049006221498
2018-12-10,0.22236592761294294,0.22236592761294294,-0.29220401339882784,-0.4165667282524071
2018-12-11,0.17267618444682445,0.17267618444682445,-0.23401780168022998,-0.4249617460190738
2018-12-12,0.19130983813411886,0.19130983813411886,-0.2952136450394451,-0.4232880264472622
2018-12-13,0.11056400548917698,0.11056400548917698,-0.12968390480550263,-0.42961624270315085
2018-12-14,0.06886011390332782,0.06886011390332782,-0.27314301300825283,-0.4395842636690183
2018-12-15,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.44233256958530853
2018-12-16,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.43944670027012583
2018-12-17,-0.01720961979512695,-0.01720961979512695,-0.4196117528516203,-0.42711527939544447
2018-12-18,-0.22395444403986953,-0.22395444403986953,-0.7887932341006558,-0.41375409813331343
2018-12-19,-0.19378567140329742,-0.19378567140329742,-0.6042024934761377,-0.39601583817591
2018-12-20,-0.4386851198648802,-0.4386851198648802,-0.8369473403505298,-0.38478575264724796
2018-12-21,-0.5194309525098227,-0.5194309525098227,-0.8630308145692114,-0.3796716497556864
2018-12-22,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3867764779748219
2018-12-23,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37916671944240965
2018-12-24,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37085274875868157
2018-12-25,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.38758174363011016
2018-12-26,0.41774703655208156,0.41774703655208156,-0.7968189184756347,-0.3949599156031601
2018-12-27,-0.5584728935689154,-0.5584728935689154,-0.9533197637877261,-0.4006356536189012
2018-12-28,-0.6401060430561099,-0.6401060430561099,-0.8861046571472765,-0.39751178641313173
2018-12-29,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3901715882247305
2018-12-30,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.39353840635643694
2018-12-31,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.39767639573917407
2019-01-01,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3991201087301566
2019-01-02,-0.3304324651101226,-0.3304324651101226,-0.7697322337100801,-0.39091498296647953
2019-01-03,-0.4040797630170484,-0.4040797630170484,-0.7085363903508651,-0.39105287022612706
2019-01-04,-0.19023640403428904,-0.19023640403428904,-0.6242667044135856,-0.39549183851054864
2019-01-05,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.39184884449328905
2019-01-06,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3848013055036482
2019-01-07,-0.06068814506548062,-0.06068814506548062,-0.5731029665230938,-0.37713259508272684
2019-01-08,-0.07754716506827118,-0.07754716506827118,-0.44168238488281253,-0.37743075975793605
2019-01-09,0.14871862970601776,0.14871862970601776,-0.1798444321491216,-0.3780210632455034
2019-01-10,0.2383376307734809,0.2383376307734809,-0.15677058957105647,-0.39258374335124563
2019-01-11,0.1291976591764714,0.1291976591764714,-0.25508522316455007,-0.4066897037178194
2019-01-12,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.407250413292929
2019-01-13,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.412520093517843
2019-01-14,0.09015571811737805,0.09015571811737805,-0.36844801496112844,-0.4101274241579263
2019-01-15,0.0768459654835965,0.0768459654835965,-0.21896964347714445,-0.40775269474861187
2019-01-16,0.17977471918484184,0.17977471918484184,-0.1908797481647177,-0.4089266595633928
2019-01-17,0.1833239865538502,0.1833239865538502,-0.2159600118365272,-0.4092573832472924
2019-01-18,0.37764637500706255,0.37764637500706255,-0.03839174504011575,-0.40856438260729044
2019-01-19,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4049492819803387
2019-01-20,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4082949008955511
2019-01-21,0.3900688107985922,0.3900688107985922,0.4535924364517486,-0.4145910832116141
2019-01-22,0.2764922549903217,0.2764922549903217,-0.13971601027422587,-0.4148646639142844
2019-01-23,0.28980200762410324,0.28980200762410324,-0.15476416847731211,-0.4137595160306496
2019-01-24,0.29335127499311225,0.29335127499311225,-0.10460364113369315,-0.41388626852116617
2019-01-25,0.3288439486831966,0.3288439486831966,-0.04541421886822243,-0.4137538461580775
2019-01-26,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.41138810651654467
2019-01-27,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4140946405071531
2019-01-28,0.17090155076232058,0.17090155076232058,-0.21997285402401662,-0.4201890591656335
2019-01-29,0.28359078972833845,0.28359078972833845,-0.09156190402435196,-0.4260920736799001
2019-01-30,0.36433662237328096,0.36433662237328096,0.01979446667848208,-0.4242044499836868
2019-01-31,0.4149136823816514,0.4149136823816514,-0.014314691915178446,-0.42308964362697804
2019-02-01,0.3616746718465245,0.3616746718465245,0.1311508373813161,-0.42384880967089117
2019-02-02,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.42157957961977766
2019-02-03,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4224327514518959
2019-02-04,0.3971673455366089,0.3971673455366089,0.058919678006504925,-0.42443218456181353
2019-02-05,0.34481565184373464,0.34481565184373464,-0.029362850118264706,-0.42398581763993826
2019-02-06,0.3936180781676005,0.3936180781676005,-0.004282586446455223,-0.4264574224454249
2019-02-07,0.2862527402550949,0.2862527402550949,-0.13068711535237482,-0.42825854393327245
2019-02-08,0.3181961465761709,0.3181961465761709,-0.12366464152426813,-0.41778769506751706
2019-02-09,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.40829120354920523
2019-02-10,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.40791448752971254
2019-02-11,0.31198492868040606,0.31198492868040606,-0.1557673790241843,-0.4078398656781065
2019-02-12,0.42556148448867653,0.42556148448867653,-0.08453943019624528,-0.40984940156926297
2019-02-13,0.48678634660407266,0.48678634660407266,-0.014314691915178446,-0.409855372720111
2019-02-14,0.5515604760884766,0.5515604760884766,0.04186509870967431,-0.4111634113954173
2019-02-15,0.6979677550600756,0.6979677550600756,0.16024394324061503,-0.41108236406424126
2019-02-16,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.41060291199307447
2019-02-17,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.4093515149112701
2019-02-18,0.7654038350712353,0.7654038350712353,0.4535924364517486,-0.3971998415366368
2019-02-19,0.7166014087473693,0.7166014087473693,0.21441731277172343,-0.38483211218379115
2019-02-20,0.8017838256035715,0.8017838256035715,0.29266773542776914,-0.38452722634894515
2019-02-21,0.8097696771838409,0.8097696771838409,0.2976837881621315,-0.3836014056518937
2019-02-22,0.8097696771838409,0.8097696771838409,0.30370305144336524,-0.38331487774562417
2019-02-23,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3762811655970028
2019-02-24,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3814542473743779
2019-02-25,0.5533351097729804,0.5533351097729804,0.13416046902193338,-0.39268396392166927
2019-02-26,0.5968136350433347,0.5968136350433347,0.14218615339691223,-0.39233335570051836
2019-02-27,0.6890945866375537,0.6890945866375537,0.2946741565215142,-0.3944595680409134
2019-02-28,0.6429541108404442,0.6429541108404442,0.3237672623808131,-0.3914498993558717
2019-03-01,0.5258282876631654,0.5258282876631654,0.17830173308431782,-0.39114868773576145
2019-03-02,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3932372227467722
2019-03-03,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.39301337391056596
2019-03-04,0.5906024171475693,0.5906024171475693,0.26257141902159803,-0.39741822127960685
2019-03-05,0.5728560803025268,0.5728560803025268,0.2575553662872357,-0.39551908769426186
2019-03-06,0.5968136350433347,0.5968136350433347,0.22444941824044737,-0.3899022240286659
2019-03-07,0.6243204571531491,0.6243204571531491,0.26257141902159803,-0.38821899061513726
2019-03-08,0.6988550719023269,0.6988550719023269,0.17930494363119073,-0.388528819817139
2019-03-09,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.38639217302378337
2019-03-10,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3859595573334512
2019-03-11,0.6456160613672006,0.6456160613672006,0.28163241941217304,-0.3873425376242114
2019-03-12,0.6695736161080074,0.6695736161080074,0.29166452488089695,-0.3899229274762291
2019-03-13,0.7192633592741258,0.7192633592741258,0.43010758034928553,-0.3888122436831086
2019-03-14,0.7449955476994377,0.7449955476994377,0.4622103178492017,-0.3876522486679718
2019-03-15,0.7387843298036721,0.7387843298036721,0.4541846334742221,-0.38627617168016587
2019-03-16,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.38009456158350413
2019-03-17,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37922991330858447
2019-03-18,0.7866994392852867,0.7866994392852867,0.5123708451928207,-0.37843251311341153
2019-03-19,0.8292906477133872,0.8292906477133872,0.5153804768334372,-0.3774286917046447
2019-03-20,0.9375433024681448,0.9375433024681448,0.6157015315206752,-0.3768528728781584
2019-03-21,0.9331067182568845,0.9331067182568845,0.6016565838644617,-0.3775679473321025
2019-03-22,0.7547560329642108,0.7547560329642108,0.49030021316162775,-0.37863937154238975
2019-03-23,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37901952431277963
2019-03-24,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.37976996586405104
2019-03-25,0.8505862519274388,0.8505862519274388,0.47424884441167003,-0.3827005221118249
2019-03-26,0.8630086877189683,0.8630086877189683,0.5906212678488657,-0.384404463415456
2019-03-27,0.8488116182429336,0.8488116182429336,0.5424671615989918,-0.379057947160904
2019-03-28,0.7361223792769157,0.7361223792769157,0.5324350561302679,-0.37627499904846357
2019-03-29,0.9002759950935573,0.9002759950935573,0.6227240053487818,-0.3757829038455352
2019-03-30,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3677411869515246
2019-03-31,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.3734261738406754
2019-04-01,1.0023174319525494,1.0023174319525494,0.7631734819109155,-0.37125933764733576
2019-04-02,1.0555564424876769,1.0555564424876769,0.857475273316919,-0.33960940161513786
2019-04-03,1.0138525509018264,1.0138525509018264,0.8504527994888122,-0.2951739604887727
2019-04-04,1.0662042445947013,1.0662042445947013,0.816343640895151,-0.3064048775478678
2019-04-05,1.0777393635439796,1.0777393635439796,0.9146582744886446,-0.30351281025578375
2019-04-06,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2946030931373436
2019-04-07,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2911366850010234
2019-04-08,1.1833300677719807,1.1833300677719807,1.042066013941437,-0.28395286169757455
2019-04-09,1.1744568993494588,1.1744568993494588,1.00996327644152,-0.28433734312364456
2019-04-10,1.2285832267268377,1.2285832267268377,1.0671462776132465,-0.27809391711683834
2019-04-11,1.1993017709325182,1.1993017709325182,0.9658220123791357,-0.2877348766411342
2019-04-12,1.2232593256733248,1.2232593256733248,0.9909022760509452,-0.3001029940773585
2019-04-13,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2949725776309582
2019-04-14,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.29303762488101887
2019-04-15,1.1638090972424344,1.1638090972424344,0.9477642225354329,-0.29370705338994735
2019-04-16,1.1496120277663997,1.1496120277663997,1.0059504342540315,-0.2907985174468964
2019-04-17,1.1851047014564846,1.1851047014564846,0.9788637494884769,-0.28290635087207244
2019-04-18,1.1469500772396433,1.1469500772396433,1.0069536448009029,-0.27985736106903086
2019-04-19,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.27987626847965236
2019-04-20,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.27653662406154433
2019-04-21,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.27800560534714447
2019-04-22,1.1469500772396433,1.1469500772396433,1.1714801744879733,-0.2746126476292453
2019-04-23,1.4734826751884211,1.4734826751884211,1.229666386206571,-0.2619336623169492
2019-04-24,1.4024973278082524,1.4024973278082524,1.2015764908941442,-0.26046494485705146
2019-04-25,1.522285101512287,1.522285101512287,1.1283421209724616,-0.273796545446054
2019-04-26,1.1753442161917114,1.1753442161917114,0.9337192748792196,-0.28023307628194405
2019-04-27,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2808909673450115
2019-04-28,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2794051102036578
2019-04-29,1.1922032361945014,1.1922032361945014,0.9437513803479435,-0.28154910225245056
2019-04-30,1.2782729698929562,1.2782729698929562,0.987892644410328,-0.27918610668280547
2019-05-01,1.2623012667324187,1.2623012667324187,0.9598027490979012,-0.27213082767529734
2019-05-02,1.1336403246058622,1.1336403246058622,0.7792248506608732,-0.2661592756648511
2019-05-03,1.2569773656789058,1.2569773656789058,0.8022986932389377,-0.24875478910803492
2019-05-04,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.24177567992308316
2019-05-05,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.2413981681688351
2019-05-06,1.2569773656789058,1.2569773656789058,0.8344014307388538,-0.24477344076431662
2019-05-07,1.1709076319804512,1.1709076319804512,0.745115692067212,-0.23396782390445645
2019-05-08,1.1806681172452242,1.1806681172452242,0.8173468514420239,-0.23178545101350773
2019-05-09,1.1380769088171225,1.1380769088171225,0.7621702713640426,-0.216714677284436
2019-05-10,1.2285832267268377,1.2285832267268377,0.7691927451921493,-0.19965949276423667
2019-05-11,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.15561160326476967
2019-05-12,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.1314236567076634
2019-05-13,1.2924700393689896,1.2924700393689896,0.7009744280048276,-0.10663742058601382
2019-05-14,1.3084417425295283,1.3084417425295283,0.7862473244889799,-0.06627772574770739
2019-05-15,1.3581314856956468,1.3581314856956468,0.8073147459733,-0.060322127052883305
2019-05-16,1.5009894972982367,1.5009894972982367,0.8976036951918139,-0.06289943943590298
2019-05-17,1.4335534172870759,1.4335534172870759,0.8815523264418562,-0.10578325177816969
2019-05-18,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.11641327063236113
2019-05-19,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.08350783914188496
2019-05-20,1.3687792878026712,1.3687792878026712,0.9166646955823889,-0.06965700666688629
2019-05-21,1.3448217330618646,1.3448217330618646,0.9066325901136657,-0.06863720459283053
2019-05-22,1.2560900488366533,1.2560900488366533,0.7461189026140849,-0.08019421648191956
2019-05-23,0.9393179361526499,0.9393179361526499,0.36790852644319755,-0.08560285619852875
2019-05-24,0.9047125793048175,0.9047125793048175,0.443149317458626,-0.06627514907177541
2019-05-25,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.06157434186597064
2019-05-26,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.04065870262699026
2019-05-27,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.0025050317379327162
