Date,Gold-Price_Price,Gold-Price_Open,Gold-Price_High,Gold-Price_Low,brent-daily_Price,dubai-daily_Price,dubai-daily_Open,dubai-daily_High,dubai-daily_Low,wti-daily_Price,Price
2015-01-17,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6607793490456263
2015-01-18,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6605013939341514
2015-01-19,0.9871417871104083,0.9818373338719475,0.950611098955767,1.0239958667919742,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.660044317554465
2015-01-20,0.9703803642551212,0.9433653996443915,0.94598713804967,0.994267721784503,-0.9786015389429402,-1.0222787672681726,-1.0222790067557688,-1.0222790067557688,-1.0222790067557688,-0.6966355531995942,-0.6601982356556544
2015-01-21,0.7955826687642751,0.9866463256503918,0.9321152553313781,0.6474393633640091,-0.9777065164426351,-0.9988718292916393,-0.99887207321236,-0.99887207321236,-0.99887207321236,-0.5882614133904848,-0.6594140608827586
2015-01-22,0.5633172377695881,0.5586460573688298,0.5714463046558006,0.5533002375070184,-1.014402438955152,-1.011979714558498,-1.011979955996669,-1.011979955996669,-1.011979955996669,-0.7845617421013243,-0.6583834565010825
2015-01-23,0.19935491291193522,0.5394100902550515,0.4835910474399551,-0.10567364349192004,-0.9607010889368347,-1.0007443843297616,-1.0007446278958323,-1.0007446278958323,-1.0007446278958323,-0.8530623776410445,-0.6585272598941595
2015-01-24,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6577605755661095
2015-01-25,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6568867980359275
2015-01-26,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-1.0161924839557628,-1.010107159520375,-1.0101074013131959,-1.0101074013131959,-1.0101074013131959,-0.9000926647280166,-0.6541684020618992
2015-01-27,0.20174940189126175,0.31338747666815886,0.2154013148863199,0.18665311574821036,-0.9732314039411089,-0.9895090541010259,-0.9895092997949965,-0.9895092997949965,-0.9895092997949965,-0.7937633200096446,-0.6557417240722841
2015-01-28,0.17301553413934204,0.14507276442260064,0.1645377449192515,0.18169842491363217,-0.9266902339252332,-0.9998081068107004,-0.9998083505540962,-0.9998083505540962,-0.9998083505540962,-0.9737052879945812,-0.6571136715562673
2015-01-29,0.18977695699462843,0.12583679730882297,0.15991378401315462,0.2213359515902599,-0.9678612689392769,-0.9960629967344552,-0.996063241187151,-0.996063241187151,-0.996063241187151,-0.9696156978131055,-0.6585535171053448
2015-01-30,0.18019900107732162,0.23163461643460256,0.15066586220096018,0.21142656992110279,-0.8864142214114945,-0.9960629967344552,-0.996063241187151,-0.996063241187151,-0.996063241187151,-0.5943957986626988,-0.6581627361805914
2015-01-31,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.658958332444845
2015-02-01,1.3989938915545945,1.515635421279289,1.4083832286593851,1.3856882977162033,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6592206511745138
2015-02-02,0.2592171373951019,0.20278066576393503,0.2570169630411945,0.2609734782668876,-0.5087147262826593,-0.3753110015967928,-0.37531136361595424,-0.37531136361595424,-0.37531136361595424,-0.44512575703883117,-0.6583252525553986
2015-02-03,0.07963046394560196,0.1306457890872672,0.09517833132779425,0.0627858448837483,-0.2697437187011455,-0.3107078527815612,-0.3107082270361467,-0.3107082270361467,-0.3107082270361467,-0.05763708734399722,-0.6580889800994623
2015-02-04,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.21067223368099555,-0.20303593808950832,-0.20303633273646718,-0.20303633273646718,-0.20303633273646718,-0.5269175606683473,-0.6589010976538614
2015-02-05,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.12922518615321382,-0.23861448381383912,-0.23861487172244852,-0.23861487172244852,-0.23861487172244852,-0.31937085895845,-0.6587763866726895
2015-02-06,0.5202164361417085,0.6115449669317192,0.5067108519704409,0.5334814741687042,-0.1381754111562663,-0.16183972725081,-0.16184012970006825,-0.16184012970006825,-0.16184012970006825,-0.1987279486049133,-0.6590877644377319
2015-02-07,0.6854361757152486,0.6355899258239419,0.6916692882143268,0.6771675083714804,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6588279743850912
2015-02-08,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.658928745894653
2015-02-09,1.9185980000684812,1.76089400197996,1.9863783419215288,1.8415198544974238,-0.03793289112207326,-0.12719745904554033,-0.12719786805582306,-0.12719786805582306,-0.12719786805582306,-0.06274907507084171,-0.6593299367113327
2015-02-10,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.14623061365901427,-0.22550659854698044,-0.22550698893813964,-0.22550698893813964,-0.22550698893813964,-0.3623115558639456,-0.6594924948877693
2015-02-11,-0.13108456623514453,-0.047286906715179836,-0.12214783125877192,-0.14035647933396955,-0.35298081122953806,-0.27419302953816926,-0.2741934107084292,-0.2741934107084292,-0.2741934107084292,-0.49113364658043446,-0.6593095375161822
2015-02-12,-0.5046248470101046,-0.537804068116521,-0.49206470374654393,-0.5169129827619343,-0.10684962364558141,-0.09255519084027135,-0.09255560641157856,-0.09255560641157856,-0.09255560641157856,-0.2488254283279916,-0.6593797957655829
2015-02-13,0.19217144597395497,0.12583679730882297,0.1645377449192515,0.2213359515902599,0.2601096014795905,-0.03356970713940728,-0.033570133882188616,-0.033570133882188616,-0.033570133882188616,-0.09648819406801779,-0.6584648835027588
2015-02-14,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6570397045376852
2015-02-15,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6571257258599843
2015-02-16,0.18019900107732162,0.2893425177759363,0.19228151035583413,0.16683435240989616,0.3710923915174475,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6581689318251714
2015-02-17,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.30038561399332914,-0.0017362714913223918,-0.0017367042631532452,-0.0017367042631532452,-0.0017367042631532452,-0.004472414984811225,-0.65776660336107
2015-02-18,0.15625411128405498,0.09217385485971119,0.12754605767047444,0.18665311574821036,0.2950154789914971,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,-0.1506752639725718,-0.6578297379697178
2015-02-19,0.13470371047011553,0.20278066576393503,0.10905021404608557,0.16187966157531797,0.1213811139322697,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,-0.25393741605483683,-0.6577592276243366
2015-02-20,0.24963918147779507,0.06812889596748858,0.33100033753874863,0.16187966157531797,0.3191810864997404,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,-0.37355792886300404,-0.6574163249997016
2015-02-21,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6569061849885444
2015-02-22,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6576758198685284
2015-02-23,0.19935491291193522,0.17873570687171242,0.1645377449192515,0.2362000240939952,0.2108833639627994,-0.0906826358021484,-0.09068305172810558,-0.09068305172810558,-0.09068305172810558,-0.41343143313239333,-0.6580008944197725
2015-02-24,0.18259349005664885,0.164308731536379,0.15528982310705708,0.21142656992110279,0.2601096014795905,-0.10472679858806822,-0.10472721185415061,-0.10472721185415061,-0.10472721185415061,-0.523850368032241,-0.6578418765197955
2015-02-25,0.1969604239326087,0.1979716739854908,0.17378566673144594,0.2213359515902599,0.2099883414624943,-0.07008453038279923,-0.0700849502099061,-0.0700849502099061,-0.0700849502099061,-0.3428860025019357,-0.6579022721570643
2015-02-26,0.1490706443460754,0.2123986493208242,0.12292209676437689,0.17674373407905328,0.3549819865119522,-0.08225613813059676,-0.08225655565247883,-0.08225655565247883,-0.08225655565247883,-0.6087093642978642,-0.6580246223108277
2015-02-27,0.1514651333254019,0.06812889596748858,0.14141794038876576,0.16187966157531797,0.399733111527217,-0.07195708542092218,-0.07195750489337908,-0.07195750489337908,-0.07195750489337908,-0.3848043018620625,-0.657134407093759
2015-02-28,0.2161163357672216,0.1546907479794898,0.2154013148863199,0.21638126075568098,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6566673420539504
2015-03-01,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6565231174290694
2015-03-02,0.517821947162382,0.366286386231049,0.6269338355289665,0.399704821635085,0.2977005464924131,0.07691104010982969,0.07691059244270002,0.07691059244270002,0.07691059244270002,-0.4103642404962864,-0.6553842821978395
2015-03-03,0.04371312925570197,0.06812889596748858,0.025818917736337002,0.0627858448837483,0.33618651400554084,0.23046055323588796,0.23046007648746059,0.23046007648746059,0.23046007648746059,-0.3244828466852945,-0.6545690449556827
2015-03-04,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.15718201394448147,0.18083784472563733,0.1808373773754342,0.1808373773754342,0.1808373773754342,-0.21201911669470927,-0.6546367314402219
2015-03-05,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.2601096014795905,0.15462207419191998,0.15462161180681647,0.15462161180681647,0.15462161180681647,-0.2907437276881191,-0.6548860273545756
2015-03-06,0.2999234500436549,0.4720842053568286,0.4234795556606916,0.16683435240989616,0.15449694644356546,0.11248958583415983,0.11248913142868068,0.11248913142868068,0.11248913142868068,-0.4083194454055489,-0.6548359991645016
2015-03-07,0.7405094222397615,0.7702416956203884,0.7055411709326181,0.7762613250630501,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6548206586096114
2015-03-08,3.920390786785573,3.520984992890655,4.145768085068897,3.6698007724568837,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6547179899491766
2015-03-09,0.6471243520460214,0.568264040925719,0.7055411709326181,0.583028382514489,0.11153586642891149,0.039459939347376606,0.039459498773246365,0.039459498773246365,0.039459498773246365,-0.37355792886300404,-0.6540364420350863
2015-03-10,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.1319102536541292,-0.10379052106900707,-0.10379093451241446,-0.10379093451241446,-0.10379093451241446,-0.5299847533044543,-0.6530589411572044
2015-03-11,-0.3226436845812778,-0.3502533887571848,-0.3579698374697263,-0.2840425135367455,-0.08626410613855923,-0.027952042025039755,-0.027952469831771,-0.027952469831771,-0.027952469831771,-0.5667910649377367,-0.653138514738943
2015-03-12,-0.34658857437454443,-0.32620842986496223,-0.36721775928192074,-0.3236800402133732,-0.06836365613245367,-0.06259431023030874,-0.0625947314760155,-0.0625947314760155,-0.0625947314760155,-0.662896434202419,-0.6530709954609214
2015-03-13,-0.004176650330831339,0.05851091241059941,0.025818917736337002,-0.03630797180782135,-0.23483784118923887,-0.1730750574795457,-0.17307545780090414,-0.17307545780090414,-0.17307545780090414,-0.8919134843650643,-0.6534783825652831
2015-03-14,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6540059268456193
2015-03-15,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6539972038102152
2015-03-16,-0.1765798568423513,-0.16270270939784826,-0.14989159669535457,-0.20476746018348968,-0.48544414127472174,-0.21239871328012178,-0.21239910615383076,-0.21239910615383076,-0.21239910615383076,-0.9890412511751154,-0.6534799838892403
2015-03-17,-0.23883657030484448,-0.29254548741585046,-0.25161873662949197,-0.22458622352180355,-0.4702287587695316,-0.2451684264472678,-0.24516881311460229,-0.24516881311460229,-0.24516881311460229,-1.044250718625039,-0.653608867959231
2015-03-18,-0.06403887481399798,0.05851091241059941,-0.029668613136828927,-0.10071895265734149,-0.43263781375670896,-0.1534132295792577,-0.15341363362444083,-0.15341363362444083,-0.15341363362444083,-0.9174734229992882,-0.6553593311267977
2015-03-19,-0.0855892756279381,-0.10018581627806963,-0.038916534949023356,-0.135401788499391,-0.39952198124541316,-0.2189526559135511,-0.2189530475459852,-0.2189530475459852,-0.2189530475459852,-0.9798396732667944,-0.6563002903064561
2015-03-20,-0.12390109929716461,-0.25407355318829444,-0.038916534949023356,-0.2146768418526468,-0.3171799112173257,-0.17682016755579097,-0.17682056716784944,-0.17682056716784944,-0.17682056716784944,-0.7774049592837416,-0.6558312020677841
2015-03-21,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6560909908342208
2015-03-22,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6556066874455468
2015-03-23,-0.17897434582167784,0.12102780553037804,0.03044287864243389,-0.402955093566629,-0.32255004621915767,-0.16277600476987114,-0.1627764070418044,-0.1627764070418044,-0.1627764070418044,-0.634269302932088,-0.6551976578587004
2015-03-24,-0.36334999722983113,-0.41277028187696346,-0.3533458765636294,-0.37322694855915806,-0.341345518725569,-0.17588389003672983,-0.1758842898261133,-0.1758842898261133,-0.1758842898261133,-0.6720980121107392,-0.656372866295432
2015-03-25,0.0030068166071489295,-0.09537682449962505,0.03969080045462832,-0.03630797180782135,-0.29032923620816703,-0.15247695206019657,-0.15247735628270467,-0.15247735628270467,-0.15247735628270467,-0.49624563430727897,-0.6574456163660799
2015-03-26,0.08681393088358222,0.35666840267415983,0.303256572102166,-0.1453111701685481,-0.03614284612146239,-0.11034446370243642,-0.11034487590456889,-0.11034487590456889,-0.11034487590456889,-0.2242878872391372,-0.656874364945138
2015-03-27,-0.15263496704908466,-0.07614085738584703,-0.12214783125877192,-0.18494869684517584,-0.08805415113917009,-0.14217789935052197,-0.14217830552360491,-0.14217830552360491,-0.14217830552360491,-0.4880664539443275,-0.656757830362678
2015-03-28,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6567934016199971
2015-03-29,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6570964756521334
2015-03-30,-0.13108456623514453,-0.10018581627806963,-0.13139575307096601,-0.13044709766481244,-0.3073346637139675,-0.14685928694582837,-0.14685969223228637,-0.14685969223228637,-0.14685969223228637,-0.5054472122155999,-0.6573296715081456
2015-03-31,-0.1550294560284112,-0.20598363540384923,-0.1730114012258403,-0.135401788499391,-0.3341853387231268,-0.14498673190770608,-0.14498713754881407,-0.14498713754881407,-0.14498713754881407,-0.6015525814802815,-0.6572026852321299
2015-04-01,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.15160074866084625,-0.06914825286373809,-0.06914867286816995,-0.06914867286816995,-0.06914867286816995,-0.3561771705917323,-0.6573193458625801
2015-04-02,0.6590967969426548,0.7317697613928323,0.7194130536509095,0.5929377641836461,-0.15160074866084625,-0.12907001408366328,-0.12907042273929606,-0.12907042273929606,-0.12907042273929606,-0.4573945275832584,-0.6568483186714057
2015-04-03,0.024557217421088375,0.04889292885371023,0.025818917736337002,0.023148318207120582,0.45360735369681376,-0.12907001408366328,-0.12907042273929606,-0.12907042273929606,-0.12907042273929606,0.5010108468300081,-0.6565092515070442
2015-04-04,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6565751681749046
2015-04-05,0.5681062157282418,0.5826910162610525,0.5067108519704409,0.6325752908602739,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6563113748123708
2015-04-06,0.2161163357672216,0.2604885671052694,0.19228151035583413,0.2411547149285734,-0.15160074866084625,0.00294511610398466,0.0029446824455288765,0.0029446824455288765,0.0029446824455288765,-0.155787251699417,-0.6561530726849096
2015-04-07,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.01129334639471782,0.0741022075526456,0.07410176041749088,0.07410176041749088,0.07410176041749088,0.03540108928457809,-0.6565055427378629
2015-04-08,5.052984074007086,4.689569995052673,5.389613568809031,4.680557702710893,-0.08984419613978033,-0.20397221560856946,-0.20397261007820336,-0.20397261007820336,-0.20397261007820336,-0.3234604491399257,-0.6569248143670159
2015-04-09,0.5369778589969949,0.6452079093808311,0.5344546174070235,0.5384361650032824,-0.12385505115138185,-0.120643516412111,-0.12064392666366863,-0.12064392666366863,-0.12064392666366863,-0.2876765350520122,-0.65745349822408
2015-04-10,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,-0.05404329612756858,-0.020461821872548604,-0.020462251097879736,-0.020462251097879736,-0.020462251097879736,-0.20179514124101958,-0.6578350487059584
2015-04-11,-0.40405630987838453,-0.41277028187696346,-0.3903375638124065,-0.4178191660703647,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6579510771671515
2015-04-12,-0.1550294560284112,-0.23002859429607184,-0.09902802672828617,-0.2146768418526468,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6580559799639026
2015-04-13,0.7620598230537016,0.6644438764946095,0.765652662711881,0.7564425617247359,-0.02540257611779905,0.005753948661168758,0.005753514470738017,0.005753514470738017,0.005753514470738017,-0.16907841978921298,-0.6585740423484855
2015-04-14,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.02382366139899203,0.06661198740015511,0.06661154168360028,0.06661154168360028,0.06661154168360028,-0.031054751164404586,-0.6593171666350999
2015-04-15,0.6327574181700615,0.8760395147461679,0.7564047408996866,0.49879863832665466,0.16971232894875568,0.2426321609836848,0.24263168193003262,0.24263168193003262,0.24263168193003262,0.2705525247194375,-0.6592673075808495
2015-04-16,0.4699321675758487,0.5875000080394966,0.47896708653385756,0.45916111165002693,0.24220915147348493,0.2370144958693173,0.237014017879615,0.237014017879615,0.237014017879615,0.31553801671567133,-0.6587991878537759
2015-04-17,0.5561337708316085,0.3807133615663824,0.6223098746228696,0.4839345658229193,0.34782180650950995,0.20798989277841584,0.20798942028578812,0.20798942028578812,0.20798942028578812,0.21534305726951403,-0.6589147108368042
2015-04-18,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6591530907379647
2015-04-19,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6590041457444707
2015-04-20,0.517821947162382,0.5923089998179416,0.580694226467995,0.4492517299808698,0.33797655900615176,0.2070536152593547,0.20705314294405197,0.20705314294405197,0.20705314294405197,0.28282129526386474,-0.6590209197736987
2015-04-21,0.7213535104051486,0.3422414273388264,0.9783548643923496,0.4442970391462916,0.24131412897317916,0.14245046644412243,0.14245000636424374,0.14245000636424374,0.14245000636424374,0.20205188917971734,-0.6585471111664137
2015-04-22,0.9727748532344485,1.2222869227941735,1.17256122244843,0.7564425617247359,0.24131412897317916,0.16304857186347227,0.16304810788244387,0.16304810788244387,0.16304810788244387,0.26237334435648607,-0.6580491521500655
2015-04-23,0.8051606246815819,0.7654327038419441,0.8442599981155327,0.7613972525593141,0.4686498440507245,0.20424478270217059,0.20424431091884282,0.20424431091884282,0.20424431091884282,0.30531404126198236,-0.6581212638194041
2015-04-24,0.6926196426532282,0.7702416956203884,0.7194130536509095,0.6623034358677444,0.49550051905988385,0.20892617029747698,0.20892569762752428,0.20892569762752428,0.20892569762752428,0.24294779099447542,-0.6582660794550146
2015-04-25,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6585754327349898
2015-04-26,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6592952928070843
2015-04-27,0.6519133300046751,0.6163539587101642,0.6916692882143268,0.6078018366873814,0.48655029405683076,0.21079872533559993,0.21079825231099725,0.21079825231099725,0.21079825231099725,0.20000709408897985,-0.6588944814205793
2015-04-28,0.4603542116585419,0.4528482382430502,0.4419753992850805,0.47897987498834116,0.4641747315491983,0.20892617029747698,0.20892569762752428,0.20892569762752428,0.20892569762752428,0.35234432834895363,-0.6588423882300126
2015-04-29,0.4795101234931548,0.3759043697879382,0.47896708653385756,0.47897987498834116,0.5858977915907186,0.21548011293090633,0.2154796390196787,0.2154796390196787,0.2154796390196787,0.505703960154297,-0.6589306430455261
2015-04-30,0.49148256838978815,0.4528482382430502,0.46509520381556624,0.5186174016649688,0.5796326340885816,0.21922522300715155,0.219224748386624,0.219224748386624,0.219224748386624,0.6151004975087752,-0.6583369692305704
2015-05-01,1.3942049135959413,1.3088487748061748,1.4315030331898708,1.3510054618741538,0.6002181515956031,0.7519671313530484,0.7519665558346038,0.7519665558346038,0.7519665558346038,0.56193582514959,-0.6580634817486262
2015-05-02,0.46274870063786844,0.5586460573688298,0.5113348128765377,0.4096142033042421,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6581889509470453
2015-05-03,-0.04967194093803812,-0.04247791493673525,-0.06203633947950911,-0.03630797180782135,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5010108468300081,-0.6577988870810116
2015-05-04,-0.06138509310541836,-0.05987868769930225,-0.0601797878228878,-0.06253423788891421,0.6440742541105635,0.7426043561624357,0.7426037824172409,0.7426037824172409,0.7426037824172409,0.5435326693329487,-0.657667179793281
