Date,Gold-Price_Price,Gold-Price_Open,Gold-Price_High,Gold-Price_Low,brent-daily_Price,dubai-crude_oil_Price,wti-daily_Price,Price
2015-01-13,-1.1304941883744424,-1.1239224927009768,-1.1219274031175206,-1.120828926870807,-1.1228064052412587,-1.1228064052412587,-0.808857445038103,-0.6790290643877414
2015-01-14,-1.1102327932611236,-1.1392243404572218,-1.1187481138232411,-1.136149656222783,-1.061581543125863,-1.061581543125863,-0.5510323344919015,-0.6827023060571147
2015-01-15,-1.0689811758721366,-1.119259072432407,-1.0803076159924079,-1.1634028767046636,-0.8983152441514748,-0.8983152441514748,-0.7637129704288463,-0.6822842214709322
2015-01-16,-1.0427433980275511,-1.0624236379092113,-1.0438903022579344,-1.067353688844198,-0.9231601157345334,-0.9231601157345334,-0.5510323344919015,-0.6816745949035309
2015-01-17,-1.0494486079211673,-1.0497449640540368,-1.06860205086347,-1.031408900749177,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6822588039269887
2015-01-18,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6819976992859326
2015-01-19,-1.0361839535664046,-1.0475589858031447,-1.045913486354294,-1.0305250125173322,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6815683322438227
2015-01-20,-0.9807930892278353,-1.0391065365663616,-0.9937442392981632,-1.0206549272617322,-1.0021313146949715,-1.0021313146949715,-0.7215781274602062,-0.6817129193692396
2015-01-21,-0.9962442250696467,-0.9850400078276295,-0.9716337273879472,-0.9985577214656127,-1.0012439978527194,-1.0012439978527194,-0.6152378094917338,-0.6809762836171004
2015-01-22,-0.9870610028240419,-1.0003418555838746,-0.9800154900728657,-1.0115214155326695,-1.0376239883850558,-1.0376239883850558,-0.8078542344912308,-0.680008157556311
2015-01-23,-1.0119868917763981,-0.9932009932976268,-0.9982241469401024,-1.004008365561989,-0.9843849778499296,-0.9843849778499296,-0.8750693411316804,-0.6801432431574815
2015-01-24,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6794230375270951
2015-01-25,-1.0115495954789884,-1.0118546743719063,-1.0310286319310766,-0.9931070773692365,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6786022310048818
2015-01-26,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,-1.0393986220695604,-1.0393986220695604,-0.92121702628781,-0.6760486323274517
2015-01-27,-1.004698620152902,-1.0223473699761887,-1.0099297120690405,-1.0377434330773978,-0.9968074136414592,-0.9968074136414592,-0.8168831294130818,-0.6775265748506438
2015-01-28,-1.0249600152662208,-1.0105430874213712,-1.018455987903699,-1.0101955831849023,-0.9506669378443491,-0.9506669378443491,-0.9934481856626212,-0.6788153507736788
2015-01-29,-1.0723337808189446,-1.0271565221281513,-1.0366646447709356,-1.0596933241682098,-0.9914835125879463,-0.9914835125879463,-0.9894353434751317,-0.6801679085779708
2015-01-30,-1.0080512250997102,-1.0624236379092113,-0.9771252270780661,-1.0545373094824486,-0.9107376799430038,-0.9107376799430038,-0.6212570727729684,-0.6798008179619792
2015-01-31,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6805481828005004
2015-02-01,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6807945989839951
2015-02-02,-0.9847287559045231,-0.9778991455413818,-0.9862295555116846,-1.0143203949335113,-0.5362899725126127,-0.5362899725126127,-0.4747883329296009,-0.6799534821079438
2015-02-03,-1.040702681972972,-0.9850400078276295,-1.0032821071810016,-1.0353863977924784,-0.2993763756312992,-0.2993763756312992,-0.09457153566496922,-0.6797315331951449
2015-02-04,-1.0221904720492925,-1.0449358119020742,-1.0385433157175552,-1.0386273213092425,-0.24081346404265946,-0.24081346404265946,-0.5550451766793909,-0.6804944177537762
2015-02-05,-1.0412857437028518,-1.026719326477973,-1.029149960984457,-1.0558631418302158,-0.16006763139771757,-0.16006763139771757,-0.35139343566429854,-0.6803772671253819
2015-02-06,-1.145508027918844,-1.0685443770117093,-1.0727929322059293,-1.1367389150440128,-0.16894079982023819,-0.16894079982023819,-0.23301459113335782,-0.6806697682387556
2015-02-07,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6804257274363225
2015-02-08,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6805203898754955
2015-02-09,-1.1234974476158863,-1.1395158042240074,-1.1343555339951583,-1.124364479798186,-0.06956131348800186,-0.06956131348800186,-0.09958758839933082,-0.6808972593046214
2015-02-10,-1.138511287160288,-1.1148871159306226,-1.1331994287972385,-1.1261322562618756,-0.1769266514005075,-0.1769266514005075,-0.39352827863293793,-0.6810499627180756
2015-02-11,-1.1675186082218019,-1.133832260771688,-1.151986138263435,-1.1576576031976726,-0.3818968419607456,-0.3818968419607456,-0.5199328075388582,-0.6808780967697095
2015-02-12,-1.1940479169313272,-1.1766774344891737,-1.170772847729632,-1.179754808993792,-0.13788471034141478,-0.13788471034141478,-0.2821719079301039,-0.6809440957538392
2015-02-13,-1.185447756415602,-1.184838419959171,-1.1859467284523293,-1.1765138854770278,0.22591519498195128,0.22591519498195128,-0.1326935364461199,-0.6800846482095396
2015-02-14,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.678745867857051
2015-02-15,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6788266743094414
2015-02-16,-1.1784510156570458,-1.181923782291315,-1.175975321120271,-1.1650233384630457,0.33594248342121336,0.33594248342121336,0.4535924364517486,-0.6798066380080492
2015-02-17,-1.2514794973244754,-1.1816323185245294,-1.1993864513781467,-1.2394172646433146,0.2658444528832966,0.2658444528832966,-0.04240458722760518,-0.6794286998990916
2015-02-18,-1.2602254232726706,-1.246045810984151,-1.2473648170918183,-1.2522336440050637,0.26052055182978373,0.26052055182978373,-0.18586369543035539,-0.6794880070988829
2015-02-19,-1.2437539294035698,-1.2489604486520074,-1.2284335944758817,-1.241774299928234,0.08838108443287418,0.08838108443287418,-0.2871879606644662,-0.6794217713015852
2015-02-20,-1.2404013244567615,-1.237739093630761,-1.2408617253535195,-1.2436893910972309,0.284478106570591,0.284478106570591,-0.40456359464853403,-0.6790996564599208
2015-02-21,-1.2401097935918217,-1.2403622675318315,-1.2576252507233565,-1.2240965352913384,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6786204426624308
2015-02-22,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6793434199734659
2015-02-23,-1.2606627195700804,-1.2459000791007584,-1.2589258690710163,-1.2709426115791116,0.1771127686580854,0.1771127686580854,-0.4436888059765569,-0.6796487875328847
2015-02-24,-1.2753850282495423,-1.2549354558711125,-1.2636948030124353,-1.268880205704807,0.22591519498195128,0.22591519498195128,-0.5520355450387744,-0.6794994097737398
2015-02-25,-1.2659102751389975,-1.26673973842593,-1.2541569351295971,-1.2534121616475236,0.17622545181583346,0.17622545181583346,-0.3744672782423629,-0.6795561440467911
2015-02-26,-1.2517710281894152,-1.2577043616555759,-1.250255080086618,-1.2416269852229265,0.3199707802606754,0.3199707802606754,-0.6353020204291817,-0.6796710769681973
2015-02-27,-1.2565812874609226,-1.251437890669685,-1.2574807375736166,-1.251644385183834,0.36433662237328096,0.36433662237328096,-0.4155989106641302,-0.678834829260853
2015-02-28,-1.2166415589641648,-1.2706744992775358,-1.2288671339251016,-1.2647553939561982,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6783960791010808
2015-03-01,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6782605978044384
2015-03-02,-1.2077498675834997,-1.2128189415705906,-1.1596453351996538,-1.2062714559491354,0.26318250235654017,0.26318250235654017,-0.4406791743359396,-0.6771908021719905
2015-03-03,-1.2205772256408527,-1.2100500357861272,-1.2168725424966838,-1.2121640441614339,0.30133712657338096,0.30133712657338096,-0.35640948839866016,-0.6764249870504065
2015-03-04,-1.2080413984484395,-1.213984796637733,-1.2170170556464237,-1.2120167294561264,0.12387375812295853,0.12387375812295853,-0.2460563282426983,-0.6764885701777548
2015-03-05,-1.2176619169914542,-1.2125274778038049,-1.2171615687961637,-1.2095123794658995,0.22591519498195128,0.22591519498195128,-0.3233035403518718,-0.6767227530279591
2015-03-06,-1.2781545714664708,-1.2161707748886252,-1.227132976128222,-1.2674070586517325,0.1212118075962021,0.1212118075962021,-0.4386727532421953,-0.6766757576964374
2015-03-07,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6766613471318791
2015-03-08,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6765649025527947
2015-03-09,-1.277571509736591,-1.272860477528428,-1.2781461179864329,-1.265050023366813,0.078620599168101,0.078620599168101,-0.40456359464853403,-0.6759246721122502
2015-03-10,-1.2924395838485228,-1.2795641441644972,-1.289273630516411,-1.296869999713225,-0.16272958192447337,-0.16272958192447337,-0.5580548083200082,-0.6750064302619848
2015-03-11,-1.3280063493711831,-1.2899111078853867,-1.3043029980893681,-1.316610170224425,-0.11747642296961584,-0.11747642296961584,-0.5941703880074137,-0.6750811798551373
2015-03-12,-1.331796250615401,-1.3232837091823402,-1.3196213919618056,-1.328689976059637,-0.09973008612457397,-0.09973008612457397,-0.6884721794134179,-0.6750177537977474
2015-03-13,-1.2998736209044888,-1.3232837091823402,-1.311673168726107,-1.3079186026112848,-0.26477101878346676,-0.26477101878346676,-0.9131913419128304,-0.6754004438770587
2015-03-14,-1.2979786702823797,-1.2982178252387768,-1.3149969711701264,-1.2825804732984012,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6758960068448614
2015-03-15,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6758878126259602
2015-03-16,-1.3161993493411197,-1.2948659919207421,-1.3084938794318275,-1.3101283231908967,-0.5132197346140579,-0.5132197346140579,-1.0084963438657066,-0.6754019481239669
2015-03-17,-1.3398133494012465,-1.3245952961328753,-1.328292180946204,-1.33723422896747,-0.49813534829577183,-0.49813534829577183,-1.062669713396815,-0.675523018856051
2015-03-18,-1.337189571616788,-1.3356709192707288,-1.3470788904124007,-1.3418009848320012,-0.460868040921183,-0.460868040921183,-0.9382716055846398,-0.6771673637095216
2015-03-19,-1.2909819295238236,-1.3288215207512668,-1.3048810506883282,-1.3135165614129682,-0.4280373177578551,-0.4280373177578551,-0.999467448943855,-0.6780512791286321
2015-03-20,-1.2581847072180918,-1.287433665867709,-1.2677411712051547,-1.2836116762355534,-0.3464041682706606,-0.3464041682706606,-0.8008317606631241,-0.6776106284223644
2015-03-21,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.677854668016567
2015-03-22,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6773997245482097
2015-03-23,-1.2562897565959827,-1.2584330210725398,-1.2710649736491741,-1.2579789175120548,-0.3517280693241735,-0.3517280693241735,-0.6603822841009912,-0.6770154915586158
2015-03-24,-1.2355910651852542,-1.260618999323432,-1.2475093302415583,-1.2504658675413742,-0.3703617230114679,-0.3703617230114679,-0.697501074335269,-0.67811945534403
2015-03-25,-1.2150381392069955,-1.2412366588321884,-1.2287226207753617,-1.2388280058220846,-0.3197846630030975,-0.3197846630030975,-0.5249488602732199,-0.6791271720960379
2015-03-26,-1.169267793411441,-1.2112158908532697,-1.1605124140980938,-1.1946335942298458,-0.06778667980349737,-0.06778667980349737,-0.2580948548051673,-0.6785905516452522
2015-03-27,-1.2043972626366914,-1.1740542605881032,-1.1918717675916681,-1.2149630235622757,-0.11925105665412034,-0.11925105665412034,-0.516923175898241,-0.6784810817378186
2015-03-28,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6785144965591001
2015-03-29,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6787991973366987
2015-03-30,-1.2517710281894152,-1.2186482169063029,-1.2360927914121003,-1.2416269852229265,-0.33664368300588743,-0.33664368300588743,-0.5339777551950716,-0.679018256162265
2015-03-31,-1.2777172751690609,-1.2577043616555759,-1.2589258690710163,-1.2681436321782698,-0.36326318827345117,-0.36326318827345117,-0.628279546601075,-0.6788989681742076
2015-04-01,-1.2122685959900672,-1.269071448560215,-1.1881144256984288,-1.2622510439659713,-0.18225055245402036,-0.18225055245402036,-0.3875090153517041,-0.679008556488225
2015-04-02,-1.2067295095562103,-1.1992658764150592,-1.2029992801216463,-1.203325161842986,-0.18225055245402036,-0.18225055245402036,-0.48682685949206916,-0.6785660843745563
2015-04-03,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6782475724760891
2015-04-04,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6783094930783403
2015-04-05,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6780616916586365
2015-04-06,-1.149443694595532,-1.195768311213632,-1.153720296060315,-1.1790182354672547,-0.18225055245402036,-0.18225055245402036,-0.1908797481647177,-0.6779129862797362
2015-04-07,-1.165769423032163,-1.1520487461957891,-1.169616742531712,-1.1530908473331412,-0.020758887164135955,-0.020758887164135955,-0.0032793758995823307,-0.6782440885435912
2015-04-08,-1.187196941605241,-1.1641444925173923,-1.1775649657674108,-1.1804913825203294,-0.12102569033862422,-0.12102569033862422,-0.35540627785178797,-0.6786379426722458
2015-04-09,-1.2207229910733226,-1.1976628256977384,-1.215282897849544,-1.2106908971083592,-0.1547437303442047,-0.1547437303442047,-0.32029390871125457,-0.6791345761322258
2015-04-10,-1.1841358675233729,-1.2166079705388035,-1.1953400831854275,-1.2045036794854458,-0.08553301664853985,-0.08553301664853985,-0.23602422277397436,-0.6794929958824044
2015-04-11,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6796019903511565
2015-04-12,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6797005336265297
2015-04-13,-1.1968174601482557,-1.1844012243089928,-1.198230346180227,-1.1900668383653144,-0.057138877696472246,-0.057138877696472246,-0.20392148527405818,-0.6801871895194668
2015-04-14,-1.2204314602083826,-1.2039292966836292,-1.221496963288363,-1.22689551469218,-0.008336451372606335,-0.008336451372606335,-0.06848806144628755,-0.6808852633886142
2015-04-15,-1.192736028039098,-1.2212713908073736,-1.2054560036672257,-1.2139318206251235,0.13629619391448816,0.13629619391448816,0.2274590498810646,-0.6808384269393963
2015-04-16,-1.208915991043259,-1.1929994054291684,-1.1967852146828273,-1.2015573853792965,0.20816885813690944,0.20816885813690944,0.2716003139434491,-0.6803986860306563
2015-04-17,-1.1842816329558428,-1.2096128401359487,-1.198230346180227,-1.1944862795245383,0.31287224552265863,0.31287224552265863,0.17328568034995623,-0.6805072056648422
2015-04-18,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6807311342632308
2015-04-19,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6805912187608427
2015-04-20,-1.181803620603854,-1.184984151842564,-1.1810332813611701,-1.1723890737284188,0.30311176025788544,0.30311176025788544,0.23949757644353292,-0.6806069758982358
2015-04-21,-1.1695593242763809,-1.1782804852064948,-1.1852241627036293,-1.1779870325301025,0.20728154129465687,0.20728154129465687,0.16024394324061503,-0.6801618909862225
2015-04-22,-1.2153296700719356,-1.173471333054532,-1.18117779451091,-1.2034724765482936,0.20728154129465687,0.20728154129465687,0.21943336550608575,-0.6796941197351943
2015-04-23,-1.1733492255205986,-1.211798818386841,-1.1892705308963487,-1.2031778471376786,0.4326600192266933,0.4326600192266933,0.26156820847472584,-0.6797618597794003
2015-04-24,-1.2029396083119923,-1.1798835359238156,-1.18247841285857,-1.1943389648192309,0.459279524494257,0.459279524494257,0.20037236511551007,-0.6798978962579337
2015-04-25,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6801884956165815
2015-04-26,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6808647156174932
2015-04-27,-1.1490063982981222,-1.1959140430970248,-1.1621020587452333,-1.184468879563631,0.45040635607173574,0.45040635607173574,0.15823752214687067,-0.6804882026163495
2015-04-28,-1.1355959785108896,-1.1456365433265054,-1.1506855199157755,-1.1483767767633024,0.428223435015433,0.428223435015433,0.30771589363085466,-0.6804392674708427
2015-04-29,-1.1268500525626945,-1.1433048331922204,-1.1389799547868376,-1.1306990121264069,0.5488985255617201,0.5488985255617201,0.45819747566171154,-0.6805221720154069
2015-04-30,-1.200170065095064,-1.132957869471331,-1.1378238495889177,-1.1974325736306877,0.5426873076659553,0.5426873076659553,0.5655410041770562,-0.6799644884832137
2015-05-01,-1.216204262666755,-1.2034921010334507,-1.221063423839143,-1.22689551469218,0.5630955950377536,0.5630955950377536,0.5133740557396929,-0.6797075806306202
2015-05-02,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6798254435108637
2015-05-03,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.679459026483347
2015-05-04,-1.1777221884946962,-1.2023262459663082,-1.1427372966800768,-1.1856473972060906,0.606574120308108,0.606574120308108,0.49531626589599004,-0.6793353036854287
2015-05-05,-1.1624168180853547,-1.1798835359238156,-1.1505410067660355,-1.1768085148876428,0.6793341013727805,0.6793341013727805,0.6417850057393575,-0.6796991477862054
2015-05-06,-1.1513386452176408,-1.1484054491109688,-1.1490958752686358,-1.1480821473526874,0.7485448150684454,0.7485448150684454,0.6969615858173381,-0.6799197899977744
2015-05-07,-1.1479860402708328,-1.1551091157470381,-1.151986138263435,-1.144104650309386,0.6340809424179236,0.6340809424179236,0.5023387397240967,-0.6798408846959945
2015-05-08,-1.154982781029389,-1.1469481302770408,-1.1564660459053744,-1.149555294405762,0.5355887729279386,0.5355887729279386,0.5444735826927362,-0.6792521224560919
2015-05-09,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6790583621637699
2015-05-10,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6792375530092296
2015-05-11,-1.1622710526528848,-1.155983507047395,-1.163691703392373,-1.1553005679127533,0.4468570887027274,0.4468570887027274,0.5264157928490333,-0.6792086901961625
2015-05-12,-1.1146057562352212,-1.155837775164002,-1.1266963370589398,-1.1396852091501621,0.6482780118939571,0.6482780118939571,0.6758941643330181,-0.6792350586174688
2015-05-13,-1.0622759659785201,-1.1220279782168703,-1.0769838135483885,-1.114494394542586,0.7583053003332185,0.7583053003332185,0.6538235323018258,-0.6794025694991837
2015-05-14,-1.0761236820631626,-1.073353529163672,-1.0726484190561894,-1.0692687800131948,0.6917565371643101,0.6917565371643101,0.5926276889426108,-0.6796754719064534
2015-05-15,-1.0718964845215349,-1.0803486595665268,-1.0869552208804467,-1.0854733975970159,0.6127853382038722,0.6127853382038722,0.5765763201926523,-0.6795293007909186
2015-05-16,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6796304961321261
2015-05-17,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6795892030442057
2015-05-18,-1.0491570770562275,-1.065629739343853,-1.0587751566811516,-1.0482027771542277,0.6536019129474699,0.6536019129474699,0.5474832143333533,-0.6797620180575891
2015-05-19,-1.0958020154466017,-1.058780340824391,-1.0726484190561894,-1.084589509365171,0.5054200002913665,0.5054200002913665,0.33279615730266415,-0.6799085854727109
2015-05-20,-1.0972596697713008,-1.1003139275913416,-1.1057419303466434,-1.0935757063889262,0.5089692676603754,0.5089692676603754,0.49932910808347947,-0.6798865334546815
2015-05-21,-1.1218940278587173,-1.1003139275913416,-1.1102218379885826,-1.1078652328037502,0.6136726550461247,0.6136726550461247,0.6217207948019097,-0.6797459044922136
2015-05-22,-1.125538163670465,-1.1201334637327638,-1.1119559957854623,-1.1133158769001263,0.6136726550461247,0.6136726550461247,0.4913034237085006,-0.679510257870821
2015-05-23,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6793642849050797
2015-05-24,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.679321802918398
2015-05-25,-1.1146057562352212,-1.1247968840013336,-1.130742705251659,-1.1088964357409024,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6794457637377147
2015-05-26,-1.15294206497481,-1.1186761448988356,-1.1264073107594597,-1.1408637267926218,0.3430410181592301,0.3430410181592301,0.33179294675579196,-0.6795932010787594
2015-05-27,-1.1554200773267986,-1.1514658186622178,-1.1600788746488737,-1.1449885385412308,0.316421512891667,0.316421512891667,0.3538635787869842,-0.6795378919135221
2015-05-28,-1.1555658427592685,-1.159043876598644,-1.1664374532374326,-1.1591307502507473,0.20728154129465687,0.20728154129465687,0.37192136863068703,-0.6795717429059955
2015-05-29,-1.160376102030776,-1.1556920432806093,-1.1665819663871726,-1.1502918679322995,0.47702586133929886,0.47702586133929886,0.6287432686300163,-0.679620162741216
2015-05-30,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6797830412673915
2015-05-31,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6800342480846142
2015-06-01,-1.1860308181454817,-1.1519030143123963,-1.1571886116540744,-1.2514970704785264,0.4512936729139877,0.4512936729139877,0.6277400580831441,-0.6804216490544438
2015-06-02,-1.161833756355475,-1.1785719489732804,-1.1694722293819722,-1.163550191409971,0.475251227654795,0.475251227654795,0.7340803760516159,-0.680586902961681
2015-06-03,-1.1691220279789711,-1.1545261882134668,-1.159211795750434,-1.1569210296711352,0.443307821333719,0.443307821333719,0.5705570569114184,-0.6804879645949511
2015-06-04,-1.2043972626366914,-1.1644359562841777,-1.1781430183663706,-1.2042090500748308,0.22680251182420386,0.22680251182420386,0.403020895583731,-0.6805156391133722
2015-06-05,-1.2226179416954315,-1.199557340181845,-1.215138384699804,-1.2164361706153504,0.22857714550870772,0.22857714550870772,0.514377266286565,-0.6805745506176916
2015-06-06,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6805368997404578
2015-06-07,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6805864679987196
2015-06-08,-1.185593521848072,-1.1861500069097064,-1.1954845963351675,-1.1796074942884847,0.3146468792071625,0.3146468792071625,0.4180690537868165,-0.6804496002576376
2015-06-09,-1.1767018304674068,-1.182652441708279,-1.1856577021528492,-1.1731256472549563,0.48323707923506365,0.48323707923506365,0.6187111631612924,-0.6801890900659621
2015-06-10,-1.1627083489502945,-1.1775518257895308,-1.1652813480395128,-1.163550191409971,0.6118980213616207,0.6118980213616207,0.7400996393328504,-0.6802322843044932
2015-06-11,-1.1740780526829484,-1.1609383910827504,-1.1788655841150704,-1.1707686119700367,0.5302648718744257,0.5302648718744257,0.6779005854267631,-0.6801823197466443
2015-06-12,-1.1739322872504785,-1.1746371881216744,-1.1794436367140304,-1.1642867649365085,0.4796878118660553,0.4796878118660553,0.5996501627707174,-0.6801302172250171
2015-06-13,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.680071147442509
2015-06-14,0.19895582967548353,0.19930455954857001,0.19839342033865073,0.20050667523634028,0.41774703655208156,0.41774703655208156,0.4535924364517486,-0.6798731909658396
2015-06-15,-1.15323359583975,-1.1709938910368543,-1.1596453351996538,-1.1790182354672547,0.284478106570591,0.284478106570591,0.5565121092552051,-0.6796991477862054
