Date,bitcoin-data_Price,bitcoin-data_Open,bitcoin-data_High,bitcoin-data_Low,brent-daily_Price,dubai-daily_Price,dubai-daily_Open,dubai-daily_High,dubai-daily_Low,Gold-Price_Open,wti-daily_Price,Gold-Price_Price
2015-01-26,-0.6541684020618992,-0.6554211858128957,-0.6495624467434801,-0.6586709774926076,-1.0161924839557628,-1.010107159520375,-1.0101074013131959,-1.0101074013131959,-1.0101074013131959,-0.05987868769930225,-0.9000926647280166,-0.06138509310541836
2015-01-27,-0.6557417240722841,-0.653817084014297,-0.6523234376173351,-0.6589700648941076,-0.9732314039411089,-0.9895090541010259,-0.9895092997949965,-0.9895092997949965,-0.9895092997949965,0.31338747666815886,-0.7937633200096446,0.20174940189126175
2015-01-28,-0.6571136715562673,-0.6546419913744083,-0.6530518793833618,-0.6610309420823168,-0.9266902339252332,-0.9998081068107004,-0.9998083505540962,-0.9998083505540962,-0.9998083505540962,0.14507276442260064,-0.9737052879945812,0.17301553413934204
2015-01-29,-0.6585535171053448,-0.6571633598950325,-0.6553181506633644,-0.6615838966434797,-0.9678612689392769,-0.9960629967344552,-0.996063241187151,-0.996063241187151,-0.996063241187151,0.12583679730882297,-0.9696156978131055,0.18977695699462843
2015-01-30,-0.6581627361805914,-0.6572117656589636,-0.6549805998796725,-0.6611363125589362,-0.8864142214114945,-0.9960629967344552,-0.996063241187151,-0.996063241187151,-0.996063241187151,0.23163461643460256,-0.5943957986626988,0.18019900107732162
2015-01-31,-0.658958332444845,-0.657743805901271,-0.655741778158145,-0.661968276025555,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-01,-0.6592206511745138,-0.6585483771727394,-0.6558989482109139,-0.6623431403345031,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,1.515635421279289,0.5010108468300081,1.3989938915545945
2015-02-02,-0.6583252525553986,-0.657739603784966,-0.6550356499071682,-0.6614139254407834,-0.5087147262826593,-0.3753110015967928,-0.37531136361595424,-0.37531136361595424,-0.37531136361595424,0.20278066576393503,-0.44512575703883117,0.2592171373951019
2015-02-03,-0.6580889800994623,-0.656818304211009,-0.6547276607720277,-0.6612546908318716,-0.2697437187011455,-0.3107078527815612,-0.3107082270361467,-0.3107082270361467,-0.3107082270361467,0.1306457890872672,-0.05763708734399722,0.07963046394560196
2015-02-04,-0.6589010976538614,-0.6576538854851037,-0.6560224050612091,-0.6615488894865739,-0.21067223368099555,-0.20303593808950832,-0.20303633273646718,-0.20303633273646718,-0.20303633273646718,-0.05987868769930225,-0.5269175606683473,-0.06138509310541836
2015-02-05,-0.6587763866726895,-0.6576409444543587,-0.6552612267827366,-0.6621065582915834,-0.12922518615321382,-0.23861448381383912,-0.23861487172244852,-0.23861487172244852,-0.23861487172244852,-0.05987868769930225,-0.31937085895845,-0.06138509310541836
2015-02-06,-0.6590877644377319,-0.658543671110231,-0.6559855965217645,-0.6619749990514645,-0.1381754111562663,-0.16183972725081,-0.16184012970006825,-0.16184012970006825,-0.16184012970006825,0.6115449669317192,-0.1987279486049133,0.5202164361417085
2015-02-07,-0.6588279743850912,-0.6580638194341434,-0.6560027793076479,-0.6614184651816789,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.6355899258239419,0.5010108468300081,0.6854361757152486
2015-02-08,-0.658928745894653,-0.6576385914231045,-0.6560728947166921,-0.6615520332038607,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-09,-0.6593299367113327,-0.658000286307975,-0.6565176142426837,-0.661906294175828,-0.03793289112207326,-0.12719745904554033,-0.12719786805582306,-0.12719786805582306,-0.12719786805582306,1.76089400197996,-0.06274907507084171,1.9185980000684812
2015-02-10,-0.6594924948877693,-0.6582613907096122,-0.6566943292794821,-0.6620535680061302,-0.14623061365901427,-0.22550659854698044,-0.22550698893813964,-0.22550698893813964,-0.22550698893813964,-0.05987868769930225,-0.3623115558639456,-0.06138509310541836
2015-02-11,-0.6593095375161822,-0.6583076114243569,-0.6565641138833075,-0.6618141925839094,-0.35298081122953806,-0.27419302953816926,-0.2741934107084292,-0.2741934107084292,-0.2741934107084292,-0.047286906715179836,-0.49113364658043446,-0.13108456623514453
2015-02-12,-0.6593797957655829,-0.658351647089915,-0.6566624066753928,-0.6618543509080813,-0.10684962364558141,-0.09255519084027135,-0.09255560641157856,-0.09255560641157856,-0.09255560641157856,-0.537804068116521,-0.2488254283279916,-0.5046248470101046
2015-02-13,-0.6584648835027588,-0.6581196202559724,-0.655191680488238,-0.6615358830223416,0.2601096014795905,-0.03356970713940728,-0.033570133882188616,-0.033570133882188616,-0.033570133882188616,0.12583679730882297,-0.09648819406801779,0.19217144597395497
2015-02-14,-0.6570397045376852,-0.6569801594213431,-0.6535996956246545,-0.6602904687812461,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-15,-0.6571257258599843,-0.6551331068251753,-0.6531271267641805,-0.6609752450029963,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-16,-0.6581689318251714,-0.6570392378169517,-0.6552517804753685,-0.6608584385887043,0.3710923915174475,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.2893425177759363,0.5010108468300081,0.18019900107732162
2015-02-17,-0.65776660336107,-0.6571571419939145,-0.6547424826023732,-0.6605710495453453,0.30038561399332914,-0.0017362714913223918,-0.0017367042631532452,-0.0017367042631532452,-0.0017367042631532452,-0.05987868769930225,-0.004472414984811225,-0.06138509310541836
2015-02-18,-0.6578297379697178,-0.6562866845650237,-0.6548665893367455,-0.6605687796748975,0.2950154789914971,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,0.09217385485971119,-0.1506752639725718,0.15625411128405498
2015-02-19,-0.6577592276243366,-0.656906038295684,-0.654995176916207,-0.6602848820226439,0.1213811139322697,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,0.20278066576393503,-0.25393741605483683,0.13470371047011553
2015-02-20,-0.6574163249997016,-0.6565832511352353,-0.6546344987091087,-0.659961262969638,0.3191810864997404,0.0010725610658617062,0.001072127762055895,0.001072127762055895,0.001072127762055895,0.06812889596748858,-0.37355792886300404,0.24963918147779507
2015-02-21,-0.6569061849885444,-0.6562890375962779,-0.6539651789975766,-0.6596221038293999,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-22,-0.6576758198685284,-0.6562224795105844,-0.6546922364980932,-0.6604368700967929,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-02-23,-0.6580008944197725,-0.6569409144504801,-0.6552038965692345,-0.6605617076430857,0.2108833639627994,-0.0906826358021484,-0.09068305172810558,-0.09068305172810558,-0.09068305172810558,0.17873570687171242,-0.41343143313239333,0.19935491291193522
2015-02-24,-0.6578418765197955,-0.6566885502455886,-0.655220834561307,-0.6602141696970281,0.2601096014795905,-0.10472679858806822,-0.10472721185415061,-0.10472721185415061,-0.10472721185415061,0.164308731536379,-0.523850368032241,0.18259349005664885
2015-02-25,-0.6579022721570643,-0.6566976264064697,-0.6552665202935742,-0.6602902942782949,0.2099883414624943,-0.07008453038279923,-0.0700849502099061,-0.0700849502099061,-0.0700849502099061,0.1979716739854908,-0.3428860025019357,0.1969604239326087
2015-02-26,-0.6580246223108277,-0.656828135650042,-0.6553992594269581,-0.6604014260164676,0.3549819865119522,-0.08225613813059676,-0.08225655565247883,-0.08225655565247883,-0.08225655565247883,0.2123986493208242,-0.6087093642978642,0.1490706443460754
2015-02-27,-0.657134407093759,-0.6569038532464976,-0.6538566247471584,-0.6602112004826923,0.399733111527217,-0.07195708542092218,-0.07195750489337908,-0.07195750489337908,-0.07195750489337908,0.06812889596748858,-0.3848043018620625,0.1514651333254019
2015-02-28,-0.6566673420539504,-0.6554681618057923,-0.6540163210223529,-0.6590725540739086,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.1546907479794898,0.5010108468300081,0.2161163357672216
2015-03-01,-0.6565231174290694,-0.6554040413835397,-0.6534488777848909,-0.6593821183128921,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-02,-0.6553842821978395,-0.6548936003011478,-0.6522565803269333,-0.6583013522684428,0.2977005464924131,0.07691104010982969,0.07691059244270002,0.07691059244270002,0.07691059244270002,0.366286386231049,-0.4103642404962864,0.517821947162382
2015-03-03,-0.6545690449556827,-0.6536591783060133,-0.6514833499917437,-0.657441625515514,0.33618651400554084,0.23046055323588796,0.23046007648746059,0.23046007648746059,0.23046007648746059,0.06812889596748858,-0.3244828466852945,0.04371312925570197
2015-03-04,-0.6546367314402219,-0.6530756239903687,-0.6516112839593038,-0.6574446813152834,0.15718201394448147,0.18083784472563733,0.1808373773754342,0.1808373773754342,0.1808373773754342,-0.05987868769930225,-0.21201911669470927,-0.06138509310541836
2015-03-05,-0.6548860273545756,-0.6538530501290745,-0.651819597279457,-0.6577377450347619,0.2601096014795905,0.15462207419191998,0.15462161180681647,0.15462161180681647,0.15462161180681647,-0.05987868769930225,-0.2907437276881191,-0.06138509310541836
2015-03-06,-0.6548359991645016,-0.6536126203448274,-0.6521501434808504,-0.6572797720302523,0.15449694644356546,0.11248958583415983,0.11248913142868068,0.11248913142868068,0.11248913142868068,0.4720842053568286,-0.4083194454055489,0.2999234500436549
2015-03-07,-0.6548206586096114,-0.6538904472971925,-0.6521301101518069,-0.6572694723598872,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.7702416956203884,0.5010108468300081,0.7405094222397615
2015-03-08,-0.6547179899491766,-0.6535426167032866,-0.6521297845884643,-0.657057159548005,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,3.520984992890655,0.5010108468300081,3.920390786785573
2015-03-09,-0.6540364420350863,-0.6536788411840795,-0.6509210374834482,-0.6569412256484685,0.11153586642891149,0.039459939347376606,0.039459498773246365,0.039459498773246365,0.039459498773246365,0.568264040925719,-0.37355792886300404,0.6471243520460214
2015-03-10,-0.6530589411572044,-0.6524140823968954,-0.6503230546647989,-0.6555575291413445,-0.1319102536541292,-0.10379052106900707,-0.10379093451241446,-0.10379093451241446,-0.10379093451241446,-0.05987868769930225,-0.5299847533044543,-0.06138509310541836
2015-03-11,-0.653138514738943,-0.6522743290103741,-0.6505391044634676,-0.6554907464623371,-0.08626410613855923,-0.027952042025039755,-0.027952469831771,-0.027952469831771,-0.027952469831771,-0.3502533887571848,-0.5667910649377367,-0.3226436845812778
2015-03-12,-0.6530709954609214,-0.6518875881274349,-0.6505637776914472,-0.6553244411536973,-0.06836365613245367,-0.06259431023030874,-0.0625947314760155,-0.0625947314760155,-0.0625947314760155,-0.32620842986496223,-0.662896434202419,-0.34658857437454443
2015-03-13,-0.6534783825652831,-0.6520564190816506,-0.6507746980035577,-0.6559421709438882,-0.23483784118923887,-0.1730750574795457,-0.17307545780090414,-0.17307545780090414,-0.17307545780090414,0.05851091241059941,-0.8919134843650643,-0.004176650330831339
2015-03-14,-0.6540059268456193,-0.6528695651324086,-0.6514388845007071,-0.6563228830998233,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-15,-0.6539972038102152,-0.6531231052117743,-0.6514236575800956,-0.6563211380703124,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-16,-0.6534799838892403,-0.652765105932394,-0.6508061310200248,-0.6559117914453952,-0.48544414127472174,-0.21239871328012178,-0.21239910615383076,-0.21239910615383076,-0.21239910615383076,-0.16270270939784826,-0.9890412511751154,-0.1765798568423513
2015-03-17,-0.653608867959231,-0.6523524829879648,-0.6509483997155248,-0.6560262414038058,-0.4702287587695316,-0.2451684264472678,-0.24516881311460229,-0.24516881311460229,-0.24516881311460229,-0.29254548741585046,-1.044250718625039,-0.23883657030484448
2015-03-18,-0.6553593311267977,-0.6528170418843593,-0.6515208096578736,-0.6590384207638419,-0.43263781375670896,-0.1534132295792577,-0.15341363362444083,-0.15341363362444083,-0.15341363362444083,0.05851091241059941,-0.9174734229992882,-0.06403887481399798
2015-03-19,-0.6563002903064561,-0.6552698339698656,-0.6532384495456189,-0.6591461476963428,-0.39952198124541316,-0.2189526559135511,-0.2189530475459852,-0.2189530475459852,-0.2189530475459852,-0.10018581627806963,-0.9798396732667944,-0.0855892756279381
2015-03-20,-0.6558312020677841,-0.6548432621022849,-0.6531892621435064,-0.6582272351371553,-0.3171799112173257,-0.17682016755579097,-0.17682056716784944,-0.17682056716784944,-0.17682056716784944,-0.25407355318829444,-0.7774049592837416,-0.12390109929716461
2015-03-21,-0.6560909908342208,-0.6547854429310314,-0.653405227444819,-0.658533830161803,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-22,-0.6556066874455468,-0.6549305768729435,-0.6527903078767054,-0.6581898701922845,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-23,-0.6551976578587004,-0.6542601283829625,-0.6521754703207315,-0.658001740026006,-0.32255004621915767,-0.16277600476987114,-0.1627764070418044,-0.1627764070418044,-0.1627764070418044,0.12102780553037804,-0.634269302932088,-0.17897434582167784
2015-03-24,-0.656372866295432,-0.6543708888339761,-0.6530137685905468,-0.6595373366897614,-0.341345518725569,-0.17588389003672983,-0.1758842898261133,-0.1758842898261133,-0.1758842898261133,-0.41277028187696346,-0.6720980121107392,-0.36334999722983113
2015-03-25,-0.6574456163660799,-0.6559764191213036,-0.6544643794365185,-0.6602043042859153,-0.29032923620816703,-0.15247695206019657,-0.15247735628270467,-0.15247735628270467,-0.15247735628270467,-0.09537682449962505,-0.49624563430727897,0.0030068166071489295
2015-03-26,-0.656874364945138,-0.6560769275369617,-0.6540438460361007,-0.6594718621168455,-0.03614284612146239,-0.11034446370243642,-0.11034487590456889,-0.11034487590456889,-0.11034487590456889,0.35666840267415983,-0.2242878872391372,0.08681393088358222
2015-03-27,-0.656757830362678,-0.6558844829203234,-0.6538437587820849,-0.659444974009458,-0.08805415113917009,-0.14217789935052197,-0.14217830552360491,-0.14217830552360491,-0.14217830552360491,-0.07614085738584703,-0.4880664539443275,-0.15263496704908466
2015-03-28,-0.6567934016199971,-0.6560181851054885,-0.6540559801049576,-0.6592911516561973,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-29,-0.6570964756521334,-0.6555337107167734,-0.6541427899548712,-0.6598258606683443,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-03-30,-0.6573296715081456,-0.6563624021614792,-0.6544601446278483,-0.6599686826752683,-0.3073346637139675,-0.14685928694582837,-0.14685969223228637,-0.14685969223228637,-0.14685969223228637,-0.10018581627806963,-0.5054472122155999,-0.13108456623514453
2015-03-31,-0.6572026852321299,-0.655977932242219,-0.6545018403452565,-0.6596609527153968,-0.3341853387231268,-0.14498673190770608,-0.14498713754881407,-0.14498713754881407,-0.14498713754881407,-0.20598363540384923,-0.6015525814802815,-0.1550294560284112
2015-04-01,-0.6573193458625801,-0.6562494553789735,-0.6545986668596919,-0.6597987980580058,-0.15160074866084625,-0.06914825286373809,-0.06914867286816995,-0.06914867286816995,-0.06914867286816995,-0.05987868769930225,-0.3561771705917323,-0.06138509310541836
2015-04-02,-0.6568483186714057,-0.6560086049984041,-0.6540351328675575,-0.6594272519692954,-0.15160074866084625,-0.12907001408366328,-0.12907042273929606,-0.12907042273929606,-0.12907042273929606,0.7317697613928323,-0.4573945275832584,0.6590967969426548
2015-04-03,-0.6565092515070442,-0.6555056423237912,-0.653906301736893,-0.658863035973411,0.45360735369681376,-0.12907001408366328,-0.12907042273929606,-0.12907042273929606,-0.12907042273929606,0.04889292885371023,0.5010108468300081,0.024557217421088375
2015-04-04,-0.6565751681749046,-0.6554033694552688,-0.6539702289572114,-0.6589310415051596,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-04-05,-0.6563113748123708,-0.6554479090670302,-0.6535290931132046,-0.6588575358002426,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,0.5826910162610525,0.5010108468300081,0.5681062157282418
2015-04-06,-0.6561530726849096,-0.6548630096125378,-0.6534376396365303,-0.6586276767832324,-0.15160074866084625,0.00294511610398466,0.0029446824455288765,0.0029446824455288765,0.0029446824455288765,0.2604885671052694,-0.155787251699417,0.2161163357672216
2015-04-07,-0.6565055427378629,-0.6553207607471185,-0.6539256839392513,-0.6588345760073802,0.01129334639471782,0.0741022075526456,0.07410176041749088,0.07410176041749088,0.07410176041749088,-0.05987868769930225,0.03540108928457809,-0.06138509310541836
2015-04-08,-0.6569248143670159,-0.6555064835164357,-0.6540851341780265,-0.6595320989370616,-0.08984419613978033,-0.20397221560856946,-0.20397261007820336,-0.20397261007820336,-0.20397261007820336,4.689569995052673,-0.3234604491399257,5.052984074007086
2015-04-09,-0.65745349822408,-0.6562050837492798,-0.654714550013143,-0.6599524459083154,-0.12385505115138185,-0.120643516412111,-0.12064392666366863,-0.12064392666366863,-0.12064392666366863,0.6452079093808311,-0.2876765350520122,0.5369778589969949
2015-04-10,-0.6578350487059584,-0.6562939116408539,-0.6549119495056701,-0.6605311536416418,-0.05404329612756858,-0.020461821872548604,-0.020462251097879736,-0.020462251097879736,-0.020462251097879736,-0.05987868769930225,-0.20179514124101958,-0.06138509310541836
2015-04-11,-0.6579510771671515,-0.65693914871531,-0.6552504769793899,-0.660408584633713,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.41277028187696346,0.5010108468300081,-0.40405630987838453
2015-04-12,-0.6580559799639026,-0.6568955336460741,-0.6553977943919164,-0.6604679489391736,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.23002859429607184,0.5010108468300081,-0.1550294560284112
2015-04-13,-0.6585740423484855,-0.6569446959704629,-0.6554623727389199,-0.6614718044730343,-0.02540257611779905,0.005753948661168758,0.005753514470738017,0.005753514470738017,0.005753514470738017,0.6644438764946095,-0.16907841978921298,0.7620598230537016
2015-04-14,-0.6593171666350999,-0.6578851557585886,-0.656436260685279,-0.6619670545048973,0.02382366139899203,0.06661198740015511,0.06661154168360028,0.06661154168360028,0.06661154168360028,-0.05987868769930225,-0.031054751164404586,-0.06138509310541836
2015-04-15,-0.6592673075808495,-0.6583629916498636,-0.6565293419786664,-0.6617639956777572,0.16971232894875568,0.2426321609836848,0.24263168193003262,0.24263168193003262,0.24263168193003262,0.8760395147461679,0.2705525247194375,0.6327574181700615
2015-04-16,-0.6587991878537759,-0.6579559146782814,-0.6560538393202845,-0.6613041018087021,0.24220915147348493,0.2370144958693173,0.237014017879615,0.237014017879615,0.237014017879615,0.5875000080394966,0.31553801671567133,0.4699321675758487
2015-04-17,-0.6589147108368042,-0.6575644702974455,-0.6561162182508132,-0.661476518716881,0.34782180650950995,0.20798989277841584,0.20798942028578812,0.20798942028578812,0.20798942028578812,0.3807133615663824,0.21534305726951403,0.5561337708316085
2015-04-18,-0.6591530907379647,-0.6580453311482455,-0.6564900084594043,-0.6615695794089886,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-04-19,-0.6590041457444707,-0.6579946569852471,-0.6563241239954841,-0.6614388926836252,0.45360735369681376,0.4372965498826209,0.4372974203536807,0.4372974203536807,0.4372974203536807,-0.05987868769930225,0.5010108468300081,-0.06138509310541836
2015-04-20,-0.6590209197736987,-0.6580655838870075,-0.6563242867771555,-0.6614734629171114,0.33797655900615176,0.2070536152593547,0.20705314294405197,0.20705314294405197,0.20705314294405197,0.5923089998179416,0.28282129526386474,0.517821947162382
2015-04-21,-0.6585471111664137,-0.6578968375649785,-0.6555980444276035,-0.661270579925006,0.24131412897317916,0.14245046644412243,0.14245000636424374,0.14245000636424374,0.14245000636424374,0.3422414273388264,0.20205188917971734,0.7213535104051486
2015-04-22,-0.6580491521500655,-0.6569739402379193,-0.6553830545737106,-0.6604696073832508,0.24131412897317916,0.16304857186347227,0.16304810788244387,0.16304810788244387,0.16304810788244387,1.2222869227941735,0.26237334435648607,0.9727748532344485
