Date,Price,Open,High,Low
29-09-2020,14.15,14.1,14.55,13.75
28-09-2020,13.45,13.35,13.9,13
25-09-2020,13.275,13.1,13.45,13.1
24-09-2020,13.25,12.85,13.65,12.85
23-09-2020,13.375,13.3,13.75,13
22-09-2020,13.8,14,14.2,13.4
21-09-2020,14.375,14.65,14.75,14
18-09-2020,14.675,14.6,14.85,14.5
17-09-2020,14.775,14.75,14.95,14.6
16-09-2020,14.9,14.85,15.15,14.65
15-09-2020,14.875,15.2,15.2,14.55
14-09-2020,15.15,15,15.5,14.8
11-09-2020,14.875,15.1,15.2,14.55
10-09-2020,15.025,15.35,15.35,14.7
09-09-2020,14.975,15.3,15.35,14.6
08-09-2020,15.575,15.95,16,15.15
07-09-2020,15.525,15.45,15.95,15.1
04-09-2020,15.2,14.85,15.85,14.55
03-09-2020,15.225,15.5,15.6,14.85
02-09-2020,15.725,15.8,16.15,15.3
01-09-2020,15.525,15.5,16,15.05
31-08-2020,15.245,15.3,15.88,14.61
28-08-2020,14.78,14.75,15.26,14.3
27-08-2020,14.615,14.6,14.98,14.25
26-08-2020,14.625,15,15,14.25
25-08-2020,15.095,15.38,15.38,14.81
24-08-2020,15.605,15.8,16,15.21
21-08-2020,16,16.3,16.39,15.61
20-08-2020,15.945,15.9,16.29,15.6
19-08-2020,15.555,15.4,16,15.11
18-08-2020,15.775,16.28,16.49,15.06
17-08-2020,15.555,15.4,15.71,15.4
14-08-2020,15.025,14.9,15.45,14.6
13-08-2020,14.96,15,15.4,14.52
12-08-2020,14.765,15,15.1,14.43
11-08-2020,15.44,15.4,15.88,15
10-08-2020,15.775,15.3,16.25,15.3
07-08-2020,16.25,16.1,16.6,15.9
06-08-2020,16.375,16.75,16.75,16
05-08-2020,16.025,16.45,16.5,15.55
04-08-2020,15.395,15.19,15.75,15.04
03-08-2020,14.595,14,15.19,14
31-07-2020,14.71,15,15,14.42
30-07-2020,15.34,15.31,15.68,15
29-07-2020,15.6,15.5,15.9,15.3
28-07-2020,15.7,15.8,16,15.4
27-07-2020,15.825,16,16.35,15.3
24-07-2020,16.02,16.34,16.34,15.7
23-07-2020,16.225,16.65,16.75,15.7
22-07-2020,15.535,16.07,16.07,15
21-07-2020,15.545,16.17,16.17,14.92
20-07-2020,15.4,15.4,15.4,15.4
17-07-2020,14.535,14.65,14.67,14.4
16-07-2020,13.49,13.5,13.98,13
15-07-2020,13.625,14,14,13.25
14-07-2020,13.875,13.7,14.1,13.65
13-07-2020,13.9,13.7,14.3,13.5
10-07-2020,14.19,14.7,14.7,13.68
09-07-2020,14.525,14.8,14.8,14.25
08-07-2020,14.57,14.6,14.99,14.15
07-07-2020,14.76,15,15,14.52
06-07-2020,14.7,14.7,15,14.4
03-07-2020,14.575,14.6,14.95,14.2
02-07-2020,14.175,14.2,14.45,13.9
01-07-2020,14.31,14.65,14.65,13.97
30-06-2020,14.725,14.8,14.95,14.5
29-06-2020,14.65,14.5,14.95,14.35
26-06-2020,14.75,14.5,15.05,14.45
25-06-2020,14.6,14.65,14.9,14.3
24-06-2020,14.575,14.8,14.9,14.25
23-06-2020,14.65,14.7,15,14.3
22-06-2020,14.575,14.4,15.1,14.05
19-06-2020,14.825,15.1,15.3,14.35
18-06-2020,15.1,15.1,15.6,14.6
17-06-2020,15.15,15.75,15.75,14.55
16-06-2020,15.45,15.9,15.9,15
15-06-2020,15.575,16,16.2,14.95
12-06-2020,15.725,16.45,16.45,15
11-06-2020,15.65,15.7,15.95,15.35
10-06-2020,15.45,15.5,15.75,15.15
09-06-2020,15.55,15.25,15.85,15.25
08-06-2020,15.55,15.85,16,15.1
05-06-2020,15.5,15.6,16,15
04-06-2020,15.2,15.65,15.65,14.75
03-06-2020,15.75,15.75,16.25,15.25
02-06-2020,15.675,15.55,16.1,15.25
01-06-2020,15.6,15.75,16,15.2
29-05-2020,15.5,15.65,16,15
28-05-2020,15.075,15.5,15.5,14.65
27-05-2020,15.35,16,16,14.7
26-05-2020,15.825,16.25,16.25,15.4
22-05-2020,16.25,16.3,17.05,15.45
21-05-2020,16.4,16.7,16.7,16.1
20-05-2020,16.55,17,17,16.1
19-05-2020,17.275,16.8,17.85,16.7
18-05-2020,16.975,17.3,17.6,16.35
15-05-2020,16.95,17.5,17.5,16.4
14-05-2020,17,16.9,17.75,16.25
13-05-2020,17,16.75,17.5,16.5
12-05-2020,16.8,17,17.25,16.35
11-05-2020,16.575,16.3,17.35,15.8
08-05-2020,15.8,15.05,16.55,15.05
07-05-2020,16.15,15.8,16.5,15.8
06-05-2020,16.8,16.6,17,16.6
05-05-2020,17.45,17.45,17.45,17.45
04-05-2020,18.575,18.8,18.8,18.35
30-04-2020,19.855,20.16,20.55,19.16
29-04-2020,19.58,19.9,20.16,19
28-04-2020,18.45,17.75,19.2,17.7
27-04-2020,16.785,16.98,17.46,16.11
24-04-2020,15.485,15.09,15.88,15.09
23-04-2020,14.54,14.88,14.88,14.2
22-04-2020,14.555,14.9,15.2,13.91
21-04-2020,14.65,15,15.19,14.11
20-04-2020,14.895,15,15.29,14.5
17-04-2020,14.775,14.79,15.44,14.11
16-04-2020,14.425,15,15,13.85
15-04-2020,14.995,15.5,15.89,14.1
13-04-2020,15.51,16.9,16.9,14.12
09-04-2020,15.24,15,15.48,15
08-04-2020,13.89,13.88,14.08,13.7
07-04-2020,12.965,13.35,13.41,12.52
03-04-2020,12.5,12.65,12.78,12.22
01-04-2020,11.615,11.95,12.18,11.05
31-03-2020,11.225,11.65,11.65,10.8
30-03-2020,11.65,12.15,12.2,11.1
27-03-2020,11.65,11.9,11.95,11.35
26-03-2020,11.55,11.65,11.95,11.15
25-03-2020,11.95,11.8,12.2,11.7
24-03-2020,12.575,12.85,12.85,12.3
23-03-2020,12.975,12.75,13.2,12.75
20-03-2020,13.85,14,14.4,13.3
19-03-2020,13.65,14.1,14.25,13.05
18-03-2020,14.05,14.5,14.5,13.6
17-03-2020,14.625,14.4,15,14.25
16-03-2020,14.575,14.65,15.15,14
13-03-2020,14.05,14.25,14.75,13.35
12-03-2020,14.525,15,15,14.05
11-03-2020,14.975,15.25,15.25,14.7
09-03-2020,15.1,15.5,15.85,14.35
06-03-2020,15,14.75,15.35,14.65
05-03-2020,15.4,15.5,15.7,15.1
04-03-2020,16.125,16.5,16.5,15.75
03-03-2020,16.7,17,17.5,15.9
02-03-2020,17.45,17.25,18.25,16.65
28-02-2020,17.9,18,18.3,17.5
27-02-2020,18.65,19,19,18.3
26-02-2020,19.55,19.95,20,19.1
25-02-2020,20.475,21,21,19.95
24-02-2020,21.6,21.5,22.2,21
20-02-2020,21.675,22,22.45,20.9
19-02-2020,22.025,22.45,22.5,21.55
18-02-2020,22.775,23.25,23.45,22.1
17-02-2020,23.575,23.5,24.45,22.7
14-02-2020,23.5,23.3,23.9,23.1
13-02-2020,24.05,23.75,24.9,23.2
12-02-2020,24.5,24.75,25.4,23.6
11-02-2020,24.075,24.1,24.65,23.5
10-02-2020,23.875,24.1,24.5,23.25
07-02-2020,25.25,26,26.5,24
06-02-2020,25.975,26.9,26.9,25.05
05-02-2020,25.45,25.85,26.35,24.55
04-02-2020,25.375,26.1,26.1,24.65
03-02-2020,25.35,24.9,26.1,24.6
01-02-2020,26.55,26.75,27.3,25.8
31-01-2020,26.35,26.9,27.45,25.25
30-01-2020,25.275,26.15,26.15,24.4
29-01-2020,25.25,24.75,26.45,24.05
28-01-2020,24.25,24.8,24.8,23.7
27-01-2020,24.375,23.2,25.55,23.2
24-01-2020,24.1,24.4,25,23.2
23-01-2020,25.025,25.2,25.75,24.3
22-01-2020,28.825,30.7,30.7,26.95
21-01-2020,27.55,25.85,30.3,24.8
20-01-2020,24.425,23.5,25.75,23.1
17-01-2020,21.325,20.45,22.75,19.9
16-01-2020,20.45,20.75,21,19.9
15-01-2020,20.225,20,20.55,19.9
14-01-2020,21.125,22.2,22.2,20.05
13-01-2020,20.6,19,22.25,18.95
10-01-2020,18.7,19.2,19.2,18.2
09-01-2020,18.45,18.75,18.75,18.15
08-01-2020,18.7,18.2,19.35,18.05
07-01-2020,18.625,19.25,19.25,18
06-01-2020,18.7,19.4,19.4,18
03-01-2020,20,20.5,20.7,19.3
02-01-2020,19.675,18.85,21.15,18.2
01-01-2020,18.625,18.75,18.85,18.4
31-12-2019,18.5,18.5,18.9,18.1
30-12-2019,17.75,17.3,18.5,17
27-12-2019,17.175,16.65,17.7,16.65
26-12-2019,16.95,16.4,17.6,16.3
24-12-2019,16.95,16.6,17.6,16.3
23-12-2019,17.6,16.65,18.95,16.25
20-12-2019,16.575,16.85,16.95,16.2
19-12-2019,16.55,16.65,17,16.1
18-12-2019,17.175,17.75,17.75,16.6
17-12-2019,18.875,20.4,20.4,17.35
16-12-2019,19.85,19.4,21.05,18.65
13-12-2019,17.5,16.4,19.25,15.75
12-12-2019,16.1,16,16.9,15.3
11-12-2019,16.475,17.3,17.3,15.65
10-12-2019,16.875,16.95,17.25,16.5
09-12-2019,16.6,16.95,16.95,16.25
06-12-2019,16.85,17.35,17.65,16.05
05-12-2019,17.05,16.6,17.5,16.6
04-12-2019,17.4,17.15,18,16.8
03-12-2019,17.275,16.7,18,16.55
02-12-2019,16.775,17,17.1,16.45
29-11-2019,16.85,17,17.1,16.6
28-11-2019,16.85,16.95,17.1,16.6
27-11-2019,16.65,16.85,16.95,16.35
26-11-2019,16.85,16.85,17,16.7
25-11-2019,16.825,16.6,17.05,16.6
22-11-2019,16.75,16.3,17.2,16.3
21-11-2019,16.95,16.5,17.4,16.5
20-11-2019,17.075,16.8,17.35,16.8
19-11-2019,17.275,17.1,17.5,17.05
18-11-2019,17.2,16.95,17.45,16.95
15-11-2019,16.825,17.15,17.15,16.5
14-11-2019,16.925,16.8,17.25,16.6
13-11-2019,17.225,17,17.85,16.6
11-11-2019,16.975,17,17.3,16.65
08-11-2019,17.275,17.65,17.65,16.9
07-11-2019,17.55,17.5,18,17.1
06-11-2019,17.6,17.6,18.05,17.15
05-11-2019,17.3,17,17.6,17
04-11-2019,17.175,16.9,17.75,16.6
01-11-2019,17.25,17,17.65,16.85
31-10-2019,16.975,17.05,17.35,16.6
30-10-2019,17.5,17.1,18,17
29-10-2019,17.575,18.1,18.15,17
27-10-2019,17.525,17.75,18,17.05
25-10-2019,16.95,17.35,17.35,16.55
24-10-2019,17.075,17.05,17.35,16.8
23-10-2019,17.575,18.15,18.15,17
22-10-2019,17.575,17,18.15,17
18-10-2019,15.875,15.25,16.5,15.25
17-10-2019,15.075,15.25,15.35,14.8
16-10-2019,15.125,15.75,15.75,14.5
15-10-2019,15.75,16.1,16.1,15.4
14-10-2019,15.7,16,16,15.4
11-10-2019,16.375,17.15,17.25,15.5
10-10-2019,17.525,18.1,18.1,16.95
09-10-2019,17.875,17.6,18.25,17.5
07-10-2019,17.975,18,18.3,17.65
04-10-2019,17.95,18.4,18.5,17.4
03-10-2019,17.6,17.5,18.2,17
01-10-2019,18.125,18,18.7,17.55
30-09-2019,19.025,19.5,19.6,18.45
27-09-2019,19.05,18.7,19.5,18.6
26-09-2019,19.175,19.45,19.75,18.6
25-09-2019,18.975,19.45,19.45,18.5
24-09-2019,18.325,18.45,18.55,18.1
23-09-2019,17.6,17.5,17.7,17.5
20-09-2019,16.925,17.1,17.3,16.55
19-09-2019,17.55,18,18,17.1
18-09-2019,18.5,19.3,19.3,17.7
17-09-2019,19.1,19.6,19.6,18.6
16-09-2019,18.875,19,19.45,18.3
13-09-2019,18.45,18.95,19.35,17.55
12-09-2019,17.75,17.75,17.75,17.75
11-09-2019,16.15,16.15,16.15,16.15
09-09-2019,15.75,17.4,17.4,14.1
06-09-2019,17.3,17.5,17.85,16.75
05-09-2019,17.7,18.45,18.45,16.95
04-09-2019,17.625,19.25,19.25,16
03-09-2019,20.6,23,23,18.2
30-08-2019,22.425,22,23.45,21.4
29-08-2019,21.225,21.25,21.5,20.95
28-08-2019,21.375,21,21.95,20.8
27-08-2019,20.6,20.5,21.2,20
26-08-2019,20.625,21.1,21.1,20.15
23-08-2019,19.55,20.5,21,18.1
22-08-2019,20.875,20.8,21.2,20.55
21-08-2019,21.075,21.4,21.55,20.6
20-08-2019,21.375,21.15,21.75,21
19-08-2019,22.075,23.15,23.15,21
16-08-2019,22.35,22.3,22.9,21.8
14-08-2019,21.9,21.2,22.6,21.2
13-08-2019,21.875,21.15,22.6,21.15
09-08-2019,21.775,21.65,22.15,21.4
08-08-2019,21.75,21.8,22.2,21.3
07-08-2019,22,22.25,22.45,21.55
06-08-2019,22.275,22.3,22.5,22.05
05-08-2019,22.05,21.9,22.45,21.65
02-08-2019,21.525,21.05,22,21.05
01-08-2019,21.4,21.4,21.8,21
31-07-2019,21.2,21.35,21.8,20.6
30-07-2019,21.8,23,23,20.6
29-07-2019,23.4,23.4,24,22.8
26-07-2019,22.5,21.3,23.9,21.1
25-07-2019,21.2,21.4,21.4,21
24-07-2019,21.2,20.7,21.7,20.7
23-07-2019,21.15,20.85,21.5,20.8
22-07-2019,21.15,21,21.6,20.7
19-07-2019,21.55,22,22.3,20.8
18-07-2019,22.275,21.6,22.95,21.6
17-07-2019,22.1,22.1,22.65,21.55
16-07-2019,22.25,21.6,22.9,21.6
15-07-2019,22.45,22.1,22.95,21.95
12-07-2019,22.75,23.2,23.25,22.25
11-07-2019,22.8,22.15,23.65,21.95
10-07-2019,21.9,21.8,22.4,21.4
09-07-2019,22.95,22.95,23.55,22.35
08-07-2019,22.4,21.9,23.65,21.15
05-07-2019,21.875,21.5,22.25,21.5
04-07-2019,21.8,22.2,22.2,21.4
03-07-2019,21.775,22.3,22.75,20.8
02-07-2019,21.375,21.2,21.55,21.2
01-07-2019,21.7,22,22,21.4
28-06-2019,21.275,20.8,21.75,20.8
27-06-2019,21.05,21.25,21.5,20.6
26-06-2019,21.625,21.5,22.15,21.1
25-06-2019,22.3,22.05,23,21.6
24-06-2019,21.4,22,22,20.8
21-06-2019,21.6,21.35,22.1,21.1
20-06-2019,21.25,21.55,22.4,20.1
19-06-2019,22.3,23,23,21.6
18-06-2019,22.625,23,23,22.25
17-06-2019,23.4,24.2,24.2,22.6
14-06-2019,23.4,23.3,24.25,22.55
13-06-2019,22.875,22.8,23.75,22
12-06-2019,21.35,21.55,22.45,20.25
11-06-2019,21.225,21.95,21.95,20.5
10-06-2019,22.3,23.05,23.05,21.55
07-06-2019,23.425,23.85,23.85,23
06-06-2019,24.075,24.6,24.6,23.55
04-06-2019,24.8,25.5,25.5,24.1
03-06-2019,25.225,25.5,25.55,24.9
31-05-2019,25.45,25.5,25.9,25
30-05-2019,25.775,26.05,26.4,25.15
29-05-2019,26.425,26.45,26.7,26.15
28-05-2019,26.45,26.5,26.65,26.25
27-05-2019,26.375,26.2,26.9,25.85
24-05-2019,26.4,26.7,26.7,26.1
23-05-2019,26.7,27,27,26.4
22-05-2019,26.775,27,27.1,26.45
21-05-2019,26.675,26.65,27.05,26.3
20-05-2019,26.9,27,27.3,26.5
17-05-2019,26.125,25.3,26.95,25.3
16-05-2019,25.55,25.7,25.95,25.15
15-05-2019,25.8,25.95,26.5,25.1
14-05-2019,25.775,25.7,26,25.55
13-05-2019,25.75,26,26,25.5
10-05-2019,25.975,26,26.15,25.8
09-05-2019,26.05,26.2,26.4,25.7
08-05-2019,26.225,26.5,26.55,25.9
07-05-2019,26.925,26.75,27.25,26.6
06-05-2019,26.8,26.5,27.25,26.35
03-05-2019,27.05,26.85,27.3,26.8
02-05-2019,27.225,27.7,27.7,26.75
30-04-2019,27.925,28.15,28.95,26.9
26-04-2019,28.575,28,29.15,28
25-04-2019,28.625,28.75,29.15,28.1
24-04-2019,29.15,29.5,29.65,28.65
23-04-2019,29.15,28.95,29.5,28.8
22-04-2019,28.325,27.75,29,27.65
18-04-2019,28.5,28.75,28.95,28.05
16-04-2019,28.75,27.75,30.3,27.2
15-04-2019,27.225,27.2,27.75,26.7
12-04-2019,26.825,26.35,27.3,26.35
11-04-2019,26.5,26.4,26.75,26.25
10-04-2019,26.6,26.85,26.9,26.3
09-04-2019,26.85,26.85,27.15,26.55
08-04-2019,27.025,27.3,27.35,26.7
05-04-2019,27.2,26.75,27.65,26.75
04-04-2019,27.3,27.6,27.95,26.65
03-04-2019,27.525,27.8,27.95,27.1
02-04-2019,27.65,27.3,28,27.3
01-04-2019,27.7,27.4,28.15,27.25
29-03-2019,26.925,26.7,27.3,26.55
28-03-2019,26.775,26.3,27.25,26.3
27-03-2019,26.95,27,27.7,26.2
26-03-2019,27.825,27.6,28.3,27.35
25-03-2019,27.025,26.5,28,26.05
22-03-2019,27.4,25.4,29.7,25.1
20-03-2019,25.725,26.05,26.4,25.05
19-03-2019,25.925,26.35,26.35,25.5
18-03-2019,26.175,26.25,26.55,25.8
15-03-2019,26.2,26.05,26.45,25.95
14-03-2019,26.475,26.85,26.85,26.1
13-03-2019,26.675,26.55,27,26.35
12-03-2019,27.05,26.95,27.35,26.75
11-03-2019,26.725,26.65,27.1,26.35
08-03-2019,27.025,26.7,27.45,26.6
07-03-2019,27.525,27.25,28.05,27
06-03-2019,26.95,26.9,27.5,26.4
05-03-2019,26.325,27.6,27.6,25.05
01-03-2019,28.4,28.3,29.4,27.4
28-02-2019,27.15,26.55,27.75,26.55
27-02-2019,26.95,27.05,27.5,26.4
26-02-2019,27.075,26.65,27.65,26.5
25-02-2019,27.125,26.5,27.75,26.5
22-02-2019,27.15,26.6,27.9,26.4
21-02-2019,26.5,26.2,26.95,26.05
20-02-2019,26.9,26.7,27.5,26.3
19-02-2019,26.2,26.3,26.5,25.9
18-02-2019,26.375,26.95,26.95,25.8
15-02-2019,26,25.2,27,25
14-02-2019,25.475,25.95,25.95,25
13-02-2019,25.6,26,26,25.2
12-02-2019,25.9,26,26.4,25.4
11-02-2019,26.375,26.6,26.95,25.8
08-02-2019,26.575,27.1,27.1,26.05
07-02-2019,27.525,25.55,29.5,25.55
06-02-2019,25.875,25.7,26.7,25.05
05-02-2019,26.425,26.2,27.35,25.5
04-02-2019,26.925,27.05,27.35,26.5
01-02-2019,27.55,27.15,28.2,26.9
31-01-2019,27.05,26.1,28,26.1
30-01-2019,26.4,26.4,26.7,26.1
29-01-2019,26.425,26.15,26.75,26.1
28-01-2019,26.9,27,27.7,26.1
25-01-2019,28.35,27.7,29.75,26.95
24-01-2019,27.775,27.8,28.05,27.5
23-01-2019,28.3,28.3,28.8,27.8
22-01-2019,28.85,29.45,29.45,28.25
21-01-2019,29.225,29.75,29.75,28.7
18-01-2019,29.325,29.15,29.85,28.8
17-01-2019,29.725,30,30.35,29.1
16-01-2019,29.975,29.95,30.2,29.75
15-01-2019,29.95,29.55,30.4,29.5
14-01-2019,29.65,29.3,30,29.3
11-01-2019,29.625,29.25,30,29.25
10-01-2019,29.725,29.35,30.3,29.15
09-01-2019,29.425,29.3,29.75,29.1
08-01-2019,29.725,29.7,30.2,29.25
07-01-2019,30.175,30.45,30.45,29.9
04-01-2019,30.3,30.45,30.7,29.9
03-01-2019,30.05,30,30.35,29.75
02-01-2019,30.1,30,30.5,29.7
01-01-2019,30.3,30.25,30.65,29.95
31-12-2018,30.275,30.05,30.85,29.7
28-12-2018,30.675,31.15,31.65,29.7
27-12-2018,30.175,30.25,30.85,29.5
26-12-2018,30,29.6,30.85,29.15
24-12-2018,30.75,30.25,31.9,29.6
21-12-2018,31.2,32.2,32.3,30.1
20-12-2018,33.025,34.5,34.5,31.55
19-12-2018,31.575,29,34.6,28.55
18-12-2018,28.7,29,29,28.4
17-12-2018,29.425,29.5,30,28.85
14-12-2018,29.25,29.3,29.5,29
13-12-2018,29.625,30.2,30.2,29.05
12-12-2018,29.45,28.2,30.7,28.2
11-12-2018,27.475,27,27.95,27
10-12-2018,27.575,28.5,28.5,26.65
07-12-2018,28.9,29,29.5,28.3
06-12-2018,29.15,29.8,29.8,28.5
05-12-2018,29.75,29.95,30.25,29.25
04-12-2018,29.5,29,30,29
03-12-2018,29.825,30.5,31,28.65
30-11-2018,30.75,30,31.5,30
29-11-2018,29.8,30.1,30.6,29
28-11-2018,30,28.75,31.25,28.75
27-11-2018,29.3,29.5,30.1,28.5
26-11-2018,28.35,30.7,31.2,25.5
22-11-2018,31.025,31.15,31.5,30.55
21-11-2018,30.8,31.4,31.5,30.1
20-11-2018,31.35,31.5,31.75,30.95
19-11-2018,31.45,31.55,31.8,31.1
16-11-2018,32.075,31.55,32.85,31.3
15-11-2018,32.125,31.75,32.5,31.75
14-11-2018,32.25,32.4,32.7,31.8
13-11-2018,32.075,32.15,32.5,31.65
12-11-2018,32.35,32.95,32.95,31.75
09-11-2018,32.975,33.15,33.65,32.3
07-11-2018,33.925,33.15,34.95,32.9
06-11-2018,32.625,32.65,32.85,32.4
05-11-2018,32.95,32.7,33.6,32.3
02-11-2018,33,32.9,33.9,32.1
01-11-2018,32.625,32.8,33.5,31.75
31-10-2018,31.6,30.8,32.4,30.8
30-10-2018,31.95,31.6,32.75,31.15
29-10-2018,31.825,31.9,32.5,31.15
26-10-2018,31.1,31.5,31.7,30.5
25-10-2018,30.9,30.05,31.9,29.9
24-10-2018,30.825,30.3,31.35,30.3
23-10-2018,31.375,32.6,32.6,30.15
22-10-2018,33.1,33.55,34.05,32.15
19-10-2018,34.2,34.9,34.9,33.5
17-10-2018,35,35.6,35.8,34.2
16-10-2018,35.15,35,36.3,34
15-10-2018,33.575,31.25,35.9,31.25
12-10-2018,31.175,30.85,31.7,30.65
11-10-2018,30.3,29.9,31,29.6
10-10-2018,30.925,30.1,31.75,30.1
09-10-2018,30.075,29.2,30.95,29.2
08-10-2018,30.05,31.5,31.5,28.6
05-10-2018,31.175,31.45,32.25,30.1
04-10-2018,32.15,31.5,32.9,31.4
03-10-2018,31.9,31.1,33.5,30.3
01-10-2018,32,33,33,31
28-09-2018,32.925,33.4,33.75,32.1
27-09-2018,33.625,33.95,34.25,33
26-09-2018,34.525,34,35.5,33.55
25-09-2018,33.5,32.65,35,32
24-09-2018,33.425,34.55,34.55,32.3
21-09-2018,34.7,36.1,36.5,32.9
19-09-2018,36.625,37.1,37.1,36.15
18-09-2018,36.825,36.75,37.25,36.4
17-09-2018,36.275,36.35,36.95,35.6
14-09-2018,36.45,35.9,37,35.9
12-09-2018,35.875,36,36.55,35.2
11-09-2018,36.425,36.6,37,35.85
10-09-2018,36.95,37.6,37.6,36.3
07-09-2018,37.625,36.6,38.65,36.6
06-09-2018,37.225,37.15,38,36.45
05-09-2018,37.325,37.15,38,36.65
04-09-2018,38.925,39.25,40.4,37.45
03-09-2018,38.275,36.15,40.45,36.1
31-08-2018,36.3,35.45,37.2,35.4
30-08-2018,36.725,37.75,37.95,35.5
29-08-2018,35.875,36.55,36.75,35
28-08-2018,37,37.45,37.45,36.55
27-08-2018,37.45,38.35,38.35,36.55
24-08-2018,38.375,37.55,39.25,37.5
23-08-2018,39,39.3,40.25,37.75
21-08-2018,40.7,40.65,41.55,39.85
20-08-2018,40.375,40.6,40.95,39.8
17-08-2018,40.3,40,40.85,39.75
16-08-2018,40.625,40.3,41.7,39.55
14-08-2018,40.9,40.4,41.7,40.1
13-08-2018,40.85,40.6,41.5,40.2
10-08-2018,41.575,41.15,42,41.15
09-08-2018,41.7,42,42.25,41.15
08-08-2018,42.4,42.75,43.25,41.55
07-08-2018,43.35,44.7,44.7,42
06-08-2018,41.775,41.5,43.55,40
03-08-2018,40.875,40.05,41.75,40
02-08-2018,40.15,39.95,40.8,39.5
01-08-2018,40.65,41,41.55,39.75
31-07-2018,41.425,42,42.75,40.1
30-07-2018,41,40,42,40
27-07-2018,40.15,40.15,40.65,39.65
26-07-2018,40.05,39.7,40.5,39.6
25-07-2018,40.3,40.2,40.9,39.7
24-07-2018,40.25,40.35,40.9,39.6
23-07-2018,41,41,42,40
20-07-2018,40.8,41.1,42,39.6
19-07-2018,40.75,40,41.9,39.6
18-07-2018,40.525,40.55,41.5,39.55
17-07-2018,40.75,40,41.5,40
16-07-2018,41.2,42,42,40.4
13-07-2018,43.025,42.25,43.8,42.25
12-07-2018,42.9,43.5,43.5,42.3
11-07-2018,43.2,43.1,44,42.4
10-07-2018,43.25,42.75,44,42.5
09-07-2018,43.375,43,44.5,42.25
06-07-2018,43.825,43.7,44.6,43.05
05-07-2018,43.375,44,44.4,42.35
04-07-2018,43.05,43,43.8,42.3
03-07-2018,42.975,42.25,43.7,42.25
02-07-2018,42.025,41,43.55,40.5
29-06-2018,40.675,40.65,42.6,38.75
28-06-2018,41.025,41.55,42,40.05
27-06-2018,42.775,43.9,44,41.55
26-06-2018,43.575,43.3,44,43.15
25-06-2018,44.375,42.75,46,42.75
22-06-2018,46.5,45.15,48,45
21-06-2018,47.85,48.25,48.35,47.35
20-06-2018,50.225,50.3,51.45,49
19-06-2018,49,49.8,49.9,48.1
18-06-2018,46.775,46.75,47.55,46
15-06-2018,46.3,45.15,47.6,45
14-06-2018,44.65,44.1,45.75,43.55
13-06-2018,45.025,44.3,45.8,44.25
12-06-2018,45.175,45.45,46.8,43.55
11-06-2018,46.25,46.4,47.5,45
08-06-2018,44.925,43.85,46,43.85
07-06-2018,44.625,45.2,45.75,43.5
06-06-2018,44,42.75,45.25,42.75
05-06-2018,43.525,44.7,45,42.05
04-06-2018,43.95,43.1,45.4,42.5
01-06-2018,44.675,45.5,45.6,43.75
31-05-2018,47.075,48,48.9,45.25
30-05-2018,48.625,49.05,49.75,47.5
29-05-2018,49.275,49,51.45,47.1
28-05-2018,48.125,48.85,49,47.25
25-05-2018,46.1,46.7,46.7,45.5
24-05-2018,43.45,43,44.5,42.4
23-05-2018,43.2,42.65,44.4,42
22-05-2018,41.4,41,42.8,40
21-05-2018,43.125,42,44.6,41.65
18-05-2018,44.675,45.1,45.8,43.55
17-05-2018,46.8,46.15,48,45.6
16-05-2018,49.725,48.15,51.5,47.95
15-05-2018,52.8,50.2,55.4,50.2
14-05-2018,52.8,52.8,52.8,52.8
11-05-2018,55.55,55.55,55.55,55.55
10-05-2018,59.175,58.45,59.9,58.45
09-05-2018,57.25,52.5,62,52.5
08-05-2018,53.425,49.15,57.7,49.15
07-05-2018,47.525,45.05,50,45.05
04-05-2018,44.3,45,46.1,42.5
03-05-2018,45.475,47.1,47.45,43.5
02-05-2018,47.5,45.5,49.5,45.5
30-04-2018,44.525,43.4,46,43.05
27-04-2018,43.3,43,44.4,42.2
26-04-2018,41.225,39.75,42.75,39.7
25-04-2018,40.1,40.4,40.9,39.3
24-04-2018,43.15,43.95,45.9,40.4
23-04-2018,39.8,36.1,43.85,35.75
20-04-2018,36.7,36.75,37.5,35.9
19-04-2018,37.25,38,38,36.5
18-04-2018,37.55,38,38,37.1
17-04-2018,38.225,38.2,38.95,37.5
16-04-2018,38.45,38,39.3,37.6
13-04-2018,39.15,39.1,39.7,38.6
12-04-2018,39.55,39.8,40.5,38.6
11-04-2018,37.825,36.15,39.5,36.15
10-04-2018,36.675,35.95,37.4,35.95
09-04-2018,35.75,35.3,36.2,35.3
06-04-2018,35.75,35.9,36.5,35
05-04-2018,35.525,36,36.75,34.3
04-04-2018,34.525,34.95,35.7,33.35
03-04-2018,34.25,33,35.5,33
02-04-2018,32.725,32.45,33.8,31.65
28-03-2018,31.525,31.6,32.25,30.8
27-03-2018,31.2,29.6,32.8,29.6
26-03-2018,29.375,29.5,30.4,28.35
23-03-2018,30.375,31.05,31.4,29.35
22-03-2018,32.025,32.5,33.1,30.95
21-03-2018,32.95,34,34.4,31.5
20-03-2018,34,33.5,34.5,33.5
19-03-2018,33.8,34,34.3,33.3
16-03-2018,33.9,33.75,34.35,33.45
15-03-2018,33.85,33.2,34.5,33.2
14-03-2018,33.95,35,35,32.9
13-03-2018,34.95,34.9,35.5,34.4
12-03-2018,34.7,35,35.4,34
