Date,Price,Open,High,Low
2015-05-26,36.95,38.5,38.9,35.0
2015-05-27,37.225,36.5,37.95,36.5
2015-05-28,37.3,37.25,38.1,36.5
2015-05-29,37.2,37.25,37.9,36.5
2015-05-30,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-05-31,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-01,44.45,45.5,46.25,42.65
2015-06-02,35.7,36.1,36.65,34.75
2015-06-03,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-04,32.55,30.1,35.0,30.1
2015-06-05,37.55,38.75,39.0,36.1
2015-06-06,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-07,40.5,39.05,42.0,39.0
2015-06-08,75.6,79.0,79.0,72.2
2015-06-09,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-10,34.0,33.65,34.5,33.5
2015-06-11,27.875,27.75,28.5,27.25
2015-06-12,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-13,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-14,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-15,40.1,38.8,41.7,38.5
2015-06-16,38.75,40.0,40.0,37.5
2015-06-17,38.0,38.75,38.75,37.25
2015-06-18,37.6,37.55,38.2,37.0
2015-06-19,38.625,37.6,40.0,37.25
2015-06-20,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-21,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-22,38.25,38.5,39.5,37.0
2015-06-23,38.45,37.5,39.45,37.45
2015-06-24,40.15,39.45,41.5,38.8
2015-06-25,39.75,41.25,41.5,38.0
2015-06-26,39.525,39.1,40.5,38.55
2015-06-27,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-28,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-06-29,38.475,37.0,40.0,36.95
2015-06-30,39.475,39.75,40.0,38.95
2015-07-01,42.4,43.0,44.0,40.8
2015-07-02,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-03,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-04,34.3,33.9,35.5,33.1
2015-07-05,36.0,36.2,37.0,35.0
2015-07-06,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-07,43.35,42.5,44.7,42.0
2015-07-08,77.025,73.7,81.05,73.0
2015-07-09,36.5,37.0,38.0,35.0
2015-07-10,34.2,33.0,35.4,33.0
2015-07-11,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-12,32.5,33.0,33.8,31.2
2015-07-13,51.525,53.0,55.0,48.05
2015-07-14,48.975,48.9,50.95,47.0
2015-07-15,47.375,48.7,49.4,45.35
2015-07-16,46.3,46.6,47.1,45.5
2015-07-17,46.425,46.5,47.85,45.0
2015-07-18,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-19,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-20,44.85,45.9,45.9,43.8
2015-07-21,46.25,44.05,49.0,43.5
2015-07-22,49.125,46.95,51.3,46.95
2015-07-23,51.95,51.4,54.5,49.4
2015-07-24,49.225,50.0,50.45,48.0
2015-07-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-26,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-07-27,58.05,58.05,58.05,58.05
2015-07-28,64.825,69.65,69.65,60.0
2015-07-29,60.25,64.0,64.0,56.5
2015-07-30,61.25,57.1,66.5,56.0
2015-07-31,66.5,63.6,69.4,63.6
2015-08-01,42.6,41.6,43.65,41.55
2015-08-02,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-03,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-04,36.65,35.4,37.9,35.4
2015-08-05,36.675,35.35,38.0,35.35
2015-08-06,34.8,35.5,35.5,34.1
2015-08-07,43.375,42.9,45.0,41.75
2015-08-08,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-09,33.95,33.75,34.65,33.25
2015-08-10,33.7,33.3,34.3,33.1
2015-08-11,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-12,32.35,30.95,33.75,30.95
2015-08-13,71.775,69.25,75.0,68.55
2015-08-14,70.05,71.7,73.0,67.1
2015-08-15,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-16,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-17,70.0,69.05,72.5,67.5
2015-08-18,70.775,72.95,72.95,68.6
2015-08-19,71.35,69.7,73.0,69.7
2015-08-20,72.25,70.5,74.0,70.5
2015-08-21,73.35,71.95,78.95,67.75
2015-08-22,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-23,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-24,72.025,75.0,75.0,69.05
2015-08-25,65.075,65.15,68.0,62.15
2015-08-26,59.9,62.0,62.5,57.3
2015-08-27,61.6,60.5,63.7,59.5
2015-08-28,60.425,62.5,62.8,58.05
2015-08-29,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-30,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-08-31,56.65,58.0,58.0,55.3
2015-09-01,42.95,43.05,43.9,42.0
2015-09-02,36.4,35.75,37.5,35.3
2015-09-03,31.425,31.2,32.8,30.05
2015-09-04,38.45,37.4,39.5,37.4
2015-09-05,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-06,34.5,34.6,35.2,33.8
2015-09-07,45.975,42.5,49.65,42.3
2015-09-08,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-09,33.25,32.55,34.9,31.6
2015-09-10,34.225,34.3,34.95,33.5
2015-09-11,27.25,26.2,28.3,26.2
2015-09-12,30.05,31.05,31.45,28.65
2015-09-13,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-14,34.9,34.1,36.4,33.4
2015-09-15,35.8,36.5,36.5,35.1
2015-09-16,34.85,35.45,36.0,33.7
2015-09-17,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-18,34.9,34.05,35.75,34.05
2015-09-19,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-20,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-21,35.65,35.6,37.0,34.3
2015-09-22,36.375,36.8,37.6,35.15
2015-09-23,35.4,34.95,36.5,34.3
2015-09-24,35.775,35.6,36.5,35.05
2015-09-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-26,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-27,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-09-28,34.975,35.15,35.95,34.0
2015-09-29,34.25,33.95,35.0,33.5
2015-09-30,34.25,35.0,35.0,33.5
2015-10-01,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-02,35.175,36.35,36.35,34.0
2015-10-03,30.25,30.7,31.5,29.0
2015-10-04,38.8,38.1,39.5,38.1
2015-10-05,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-06,35.3,35.0,36.0,34.6
2015-10-07,52.875,48.8,56.95,48.8
2015-10-08,80.175,83.0,84.4,75.95
2015-10-09,35.05,33.9,36.6,33.5
2015-10-10,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-11,28.0,28.9,28.9,27.1
2015-10-12,28.75,28.45,29.9,27.6
2015-10-13,30.675,32.0,32.15,29.2
2015-10-14,27.425,27.3,28.55,26.3
2015-10-15,28.425,27.0,29.85,27.0
2015-10-16,28.825,29.65,29.9,27.75
2015-10-17,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-18,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-19,27.325,27.6,28.05,26.6
2015-10-20,26.1,26.75,27.55,24.65
2015-10-21,25.15,26.25,26.25,24.05
2015-10-22,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-23,24.5,24.7,25.1,23.9
2015-10-24,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-10-26,25.775,24.85,26.7,24.85
2015-10-27,28.425,27.7,29.35,27.5
2015-10-28,30.45,31.55,31.55,29.35
2015-10-29,29.725,30.25,30.45,29.0
2015-10-30,30.275,30.0,31.55,29.0
2015-10-31,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-01,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-02,34.925,34.25,35.6,34.25
2015-11-03,29.275,30.5,30.5,28.05
2015-11-04,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-05,41.475,39.5,43.85,39.1
2015-11-06,35.05,35.5,36.1,34.0
2015-11-07,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-08,74.775,78.9,79.0,70.55
2015-11-09,36.325,37.45,38.0,34.65
2015-11-10,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-11,27.95,27.1,28.8,27.1
2015-11-12,27.325,27.35,28.85,25.8
2015-11-13,27.9,28.0,28.55,27.25
2015-11-14,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-15,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-16,26.6,25.9,27.3,25.9
2015-11-17,27.225,26.5,27.95,26.5
2015-11-18,26.45,27.2,27.45,25.45
2015-11-19,25.8,25.25,26.6,25.0
2015-11-20,25.725,26.05,26.45,25.0
2015-11-21,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-22,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-23,25.475,25.25,25.95,25.0
2015-11-24,26.125,25.75,26.75,25.5
2015-11-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-26,26.225,26.25,26.75,25.7
2015-11-27,26.075,26.0,26.65,25.5
2015-11-28,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-29,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-11-30,26.35,26.35,26.8,25.9
2015-12-01,42.1,42.4,42.9,41.3
2015-12-02,34.125,34.65,35.25,33.0
2015-12-03,30.6,28.5,33.0,28.2
2015-12-04,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-05,39.825,41.35,41.4,38.25
2015-12-06,37.5,34.2,41.15,33.85
2015-12-07,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-08,70.45,71.0,73.7,67.2
2015-12-09,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-10,33.275,33.95,34.45,32.1
2015-12-11,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-12,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-13,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-14,26.925,25.4,28.45,25.4
2015-12-15,27.875,27.05,28.75,27.0
2015-12-16,29.525,28.7,30.35,28.7
2015-12-17,31.1,30.1,32.65,29.55
2015-12-18,34.5,34.5,34.5,34.5
2015-12-19,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-20,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-21,33.625,34.45,34.45,32.8
2015-12-22,33.55,33.9,34.3,32.8
2015-12-23,33.75,33.25,34.5,33.0
2015-12-24,34.5,34.5,34.5,34.5
2015-12-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-26,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-27,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2015-12-28,34.5,34.5,34.5,34.5
2015-12-29,34.5,34.5,34.5,34.5
2015-12-30,34.5,34.5,34.5,34.5
2015-12-31,34.5,34.5,34.5,34.5
2016-01-01,36.2,36.2,36.2,36.2
2016-01-02,38.9,38.75,39.7,38.1
2016-01-03,32.475,31.65,33.3,31.65
2016-01-04,34.15,34.8,34.8,33.5
2016-01-05,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-06,38.15,38.8,38.8,37.5
2016-01-07,49.4,48.65,50.6,48.2
2016-01-08,63.325,65.55,65.55,61.1
2016-01-09,56.775,57.0,57.85,55.7
2016-01-10,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-11,55.8,53.6,58.4,53.2
2016-01-12,44.85,43.25,46.65,43.05
2016-01-13,39.825,40.0,41.5,38.15
2016-01-14,37.55,36.25,38.85,36.25
2016-01-15,37.25,38.8,39.1,35.4
2016-01-16,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-17,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-18,34.125,34.4,34.5,33.75
2016-01-19,32.975,32.2,33.75,32.2
2016-01-20,32.275,33.0,33.0,31.55
2016-01-21,32.375,31.55,33.25,31.5
2016-01-22,34.3,34.45,34.9,33.7
2016-01-23,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-24,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-25,36.25,36.4,36.6,35.9
2016-01-26,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-27,37.875,37.8,38.4,37.35
2016-01-28,38.45,39.7,39.7,37.2
2016-01-29,37.5,38.05,38.7,36.3
2016-01-30,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-01-31,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-01,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-02,39.475,41.0,41.2,37.75
2016-02-03,34.175,33.5,35.8,32.55
2016-02-04,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-05,38.925,38.8,39.75,38.1
2016-02-06,37.85,37.95,38.2,37.5
2016-02-07,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-08,58.075,60.05,60.05,56.1
2016-02-09,56.125,56.8,57.25,55.0
2016-02-10,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-11,57.175,58.0,59.75,54.6
2016-02-12,42.75,43.0,43.5,42.0
2016-02-13,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-14,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-15,35.525,36.5,36.75,34.3
2016-02-16,35.25,38.0,38.0,32.5
2016-02-17,32.4,33.2,34.3,30.5
2016-02-18,33.175,33.75,33.75,32.6
2016-02-19,32.9,33.75,33.75,32.05
2016-02-20,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-21,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-22,33.425,33.1,34.5,32.35
2016-02-23,32.375,33.0,33.25,31.5
2016-02-24,32.2,32.5,32.9,31.5
2016-02-25,31.3,32.5,32.5,30.1
2016-02-26,31.75,32.5,32.5,31.0
2016-02-27,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-28,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-02-29,32.45,32.0,33.5,31.4
2016-03-01,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-02,37.3,36.65,38.5,36.1
2016-03-03,34.225,34.45,34.95,33.5
2016-03-04,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-05,39.225,38.55,40.45,38.0
2016-03-06,38.025,38.3,38.35,37.7
2016-03-07,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-08,56.225,56.3,57.85,54.6
2016-03-09,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-10,54.825,54.5,55.85,53.8
2016-03-11,56.85,56.9,59.2,54.5
2016-03-12,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-13,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-14,33.05,33.9,34.0,32.1
2016-03-15,32.45,33.4,33.4,31.5
2016-03-16,32.4,31.75,33.5,31.3
2016-03-17,32.5,33.9,33.9,31.1
2016-03-18,31.95,32.5,32.5,31.4
2016-03-19,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-20,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-21,31.85,31.6,32.25,31.45
2016-03-22,32.15,31.95,32.6,31.7
2016-03-23,32.3,32.5,32.9,31.7
2016-03-24,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-25,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-26,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-27,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-03-28,32.425,32.15,33.1,31.75
2016-03-29,32.35,32.5,32.9,31.8
2016-03-30,32.7,32.6,33.4,32.0
2016-03-31,35.125,32.85,37.9,32.35
2016-04-01,38.0,38.0,38.0,38.0
2016-04-02,35.65,36.75,37.0,34.3
2016-04-03,34.95,34.5,35.9,34.0
2016-04-04,37.0,34.3,40.35,33.65
2016-04-05,37.375,38.25,38.35,36.4
2016-04-06,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-07,50.4,49.0,52.8,48.0
2016-04-08,57.525,56.0,59.75,55.3
2016-04-09,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-10,54.825,54.1,55.85,53.8
2016-04-11,53.225,54.15,54.85,51.6
2016-04-12,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-13,38.5,38.1,39.0,38.0
2016-04-14,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-15,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-16,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-17,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-18,37.6,38.75,38.75,36.45
2016-04-19,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-20,43.15,42.0,44.3,42.0
2016-04-21,42.0,42.8,42.9,41.1
2016-04-22,41.775,42.45,42.45,41.1
2016-04-23,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-24,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-04-25,41.625,41.6,42.0,41.25
2016-04-26,42.975,41.55,44.85,41.1
2016-04-27,41.125,43.0,43.0,39.25
2016-04-28,39.75,39.25,40.25,39.25
2016-04-29,39.3,39.65,40.1,38.5
2016-04-30,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-05-01,39.9,39.9,39.9,39.9
2016-05-02,34.95,33.3,36.6,33.3
2016-05-03,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-05-04,38.125,39.7,39.7,36.55
2016-05-05,37.05,38.0,38.0,36.1
2016-05-06,31.65270718232044,31.669080863887494,32.57007533902561,30.735339025615268
2016-05-07,52.2,50.5,54.3,50.1
2016-05-08,60.25,59.45,61.9,58.6
